"","timestamp","samples","duration","signal_freq","signal_bw","max_signal","noise","receiver","station","sig_diff","fstamp","behaviour","timediff","tag","exmp"
"5911254",2020-06-13 20:56:01,271152,0.0096,150127.159088135,5625,62.772804,-70.289841,"2","mof_rts_00006",0.308484475157456,2020-06-13 21:56:01,"time_drift",0.0106117725372314,"A",11
"5899650",2020-06-13 20:56:01,390544,0.0096,150126.620367676,6875,65.407349,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:01,"time_drift",0.00016021728515625,"A",11
"5917031",2020-06-13 20:56:01,242560,0.0096,150127.187497314,5000,62.727787,-72.004066,"3","mof_rts_00006",0.280075296148425,2020-06-13 21:56:01,"time_drift",0.0348012447357178,"A",11
"5905735",2020-06-13 20:56:01,337424,0.0096,150127.016506836,15000,78.402298,-70.028862,"1","mof_rts_00006",0.451065774162998,2020-06-13 21:56:01,"time_drift",0.103736400604248,"A",11
"5899651",2020-06-13 20:56:01,393024,0.0096,150126.676133545,6250,63.940399,-72.001694,"0","mof_rts_00006",0.791439065156737,2020-06-13 21:56:01,"time_drift",0.0033566951751709,"A",11
"5917032",2020-06-13 20:56:01,245040,0.0096,150127.010866821,6250,65.146141,-72.004066,"3","mof_rts_00006",0.456705789169064,2020-06-13 21:56:01,"time_drift",0.0348050594329834,"A",11
"5905736",2020-06-13 20:56:01,339904,0.0096,150126.81961731,20000,81.232368,-69.372131,"1","mof_rts_00006",0.647955300169997,2020-06-13 21:56:01,"time_drift",0.106933116912842,"A",11
"5911255",2020-06-13 20:56:02,276128,0.0096,150127.010866821,6250,62.590355,-70.974403,"2","mof_rts_00006",0.456705789169064,2020-06-13 21:56:02,"time_drift",0.0106117725372314,"A",11
"5899652",2020-06-13 20:56:02,395520,0.0096,150126.75480481,6250,64.140472,-72.001694,"0","mof_rts_00006",0.712767800141592,2020-06-13 21:56:02,"time_drift",0.223610639572144,"A",11
"5917033",2020-06-13 20:56:02,247520,0.0096,150126.354163818,15000,78.546127,-72.004066,"3","mof_rts_00006",1.11340879215277,2020-06-13 21:56:02,"time_drift",0.0348050594329834,"A",11
"5905737",2020-06-13 20:56:02,342384,0.0096,150126.951751587,14375,77.797745,-70.028862,"1","mof_rts_00006",0.515821023145691,2020-06-13 21:56:02,"time_drift",0.106929302215576,"A",11
"5911256",2020-06-13 20:56:02,278608,0.0096,150127.053568604,5625,60.729691,-70.289841,"2","mof_rts_00006",0.414004006161122,2020-06-13 21:56:02,"time_drift",0.0138123035430908,"A",11
"5899653",2020-06-13 20:56:02,398016,0.0096,150126.90624707,6250,64.156158,-72.001694,"0","mof_rts_00006",0.56132554015494,2020-06-13 21:56:02,"time_drift",0.00016021728515625,"A",11
"5905738",2020-06-13 20:56:02,344880,0.0096,150126.551721191,14375,77.533432,-70.028862,"1","mof_rts_00006",0.915851419151295,2020-06-13 21:56:02,"time_drift",0.106933116912842,"A",11
"5899654",2020-06-13 20:56:03,400496,0.0096,150126.706728027,6875,63.995689,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:03,"time_drift",0.00335693359375,"A",11
"5917034",2020-06-13 20:56:03,252496,0.0096,150127.16345874,16249.999023,80.1045,-71.306519,"3","mof_rts_00006",0.304113870166475,2020-06-13 21:56:03,"time_drift",0.0348012447357178,"A",11
"5905739",2020-06-13 20:56:03,347360,0.0096,150126.843747192,14375,78.508804,-70.028862,"1","mof_rts_00006",0.623825418151682,2020-06-13 21:56:03,"time_drift",0.106936931610107,"A",11
"5911257",2020-06-13 20:56:03,283584,0.0096,150127.12499707,5625,62.085808,-70.289841,"2","mof_rts_00006",0.34257554015494,2020-06-13 21:56:03,"time_drift",0.0138123035430908,"A",11
"5899655",2020-06-13 20:56:03,402992,0.0096,150126.599997192,6875,64.215858,-72.001694,"0","mof_rts_00006",0.867575418145862,2020-06-13 21:56:03,"time_drift",0.220410108566284,"A",11
"5917035",2020-06-13 20:56:03,254976,0.0096,150126.571966919,16249.999023,80.153473,-71.306519,"3","mof_rts_00006",0.895605691155652,2020-06-13 21:56:03,"time_drift",0.0380055904388428,"A",11
"5905740",2020-06-13 20:56:03,349856,0.0096,150126.45192041,15625,79.126244,-70.028862,"1","mof_rts_00006",1.01565220014891,2020-06-13 21:56:03,"time_drift",0.00854706764221191,"A",11
"5911258",2020-06-13 20:56:04,286064,0.0096,150126.323526611,8750,69.739426,-70.289841,"2","mof_rts_00006",1.14404599915724,2020-06-13 21:56:04,"time_drift",0.0138161182403564,"A",11
"5899656",2020-06-13 20:56:04,405472,0.0096,150126.590906128,6250,64.354652,-72.001694,"0","mof_rts_00006",0.876666482159635,2020-06-13 21:56:04,"time_drift",0.220406293869019,"A",11
"5917036",2020-06-13 20:56:04,257456,0.0096,150126.417907593,18750,79.784035,-72.004066,"3","mof_rts_00006",1.0496650171699,2020-06-13 21:56:04,"time_drift",0.0465545654296875,"A",11
"5911259",2020-06-13 20:56:04,288544,0.0096,150126.676133545,6250,65.800827,-70.289841,"2","mof_rts_00006",0.791439065156737,2020-06-13 21:56:04,"time_drift",0.0170128345489502,"A",11
"5899657",2020-06-13 20:56:04,407968,0.0096,150126.706728027,6875,64.367966,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:04,"time_drift",0.070556640625,"A",11
"5917037",2020-06-13 20:56:04,259952,0.0096,150126.702124756,12500,76.257599,-71.306519,"3","mof_rts_00006",0.765447854151717,2020-06-13 21:56:04,"time_drift",0.0380017757415771,"A",11
"5905741",2020-06-13 20:56:04,354832,0.0096,150126.360291382,16875,79.614449,-69.372131,"1","mof_rts_00006",1.10728122814908,2020-06-13 21:56:04,"time_drift",0.106936931610107,"A",11
"5917038",2020-06-13 20:56:05,262432,0.0096,150126.364244385,25000,82.859901,-72.004066,"3","mof_rts_00006",1.10332822514465,2020-06-13 21:56:05,"time_drift",0.0412061214447021,"A",11
"5905742",2020-06-13 20:56:05,357328,0.0096,150126.787106567,16249.999023,80.109222,-69.372131,"1","mof_rts_00006",0.680466043151682,2020-06-13 21:56:05,"time_drift",0.103728771209717,"A",11
"5899658",2020-06-13 20:56:05,412944,0.0096,150126.706728027,6875,64.518631,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:05,"time_drift",0.0501830577850342,"A",11
"5911260",2020-06-13 20:56:05,293888,0.016,150128.051467773,4375,45.775841,-70.289841,"2","mof_rts_00006",0.583895162853878,2020-06-13 21:56:05,"time_drift",0.0203735828399658,"A",11
"5917039",2020-06-13 20:56:05,264912,0.0096,150127.113967773,27500,83.307159,-71.306519,"3","mof_rts_00006",0.353604837146122,2020-06-13 21:56:05,"time_drift",0.0412023067474365,"A",11
"5905743",2020-06-13 20:56:05,359808,0.0096,150126.964282959,16875,79.88562,-69.372131,"1","mof_rts_00006",0.503289651154773,2020-06-13 21:56:05,"time_drift",0.106936931610107,"A",11
"5899659",2020-06-13 20:56:06,415440,0.0096,150126.732951782,6875,64.327209,-72.001694,"0","mof_rts_00006",0.734620828152401,2020-06-13 21:56:06,"time_drift",0.217209577560425,"A",11
"5917040",2020-06-13 20:56:06,267408,0.0096,150126.86655127,20000,80.04966,-71.306519,"3","mof_rts_00006",0.601021340145962,2020-06-13 21:56:06,"time_drift",0.0411984920501709,"A",11
"5905744",2020-06-13 20:56:06,362304,0.0096,150126.883443115,19375,80.133072,-69.372131,"1","mof_rts_00006",0.584129495167872,2020-06-13 21:56:06,"time_drift",0.103736400604248,"A",11
"5899660",2020-06-13 20:56:06,417920,0.0096,150126.75480481,6250,64.420044,-72.001694,"0","mof_rts_00006",0.712767800141592,2020-06-13 21:56:06,"time_drift",0.0705604553222656,"A",11
"5917041",2020-06-13 20:56:06,269888,0.0096,150126.734910889,13750,78.854782,-71.306519,"3","mof_rts_00006",0.732661721151089,2020-06-13 21:56:06,"time_drift",0.0444066524505615,"A",11
"5905745",2020-06-13 20:56:06,364800,0.0096,150127.275387695,15625,80.189629,-69.372131,"1","mof_rts_00006",0.19218491515494,2020-06-13 21:56:06,"time_drift",0.103728771209717,"A",11
"5911261",2020-06-13 20:56:07,300976,0.0096,150126.842102417,5000,58.314064,-70.289841,"2","mof_rts_00006",0.625470193161164,2020-06-13 21:56:07,"time_drift",0.0202133655548096,"A",11
"5899661",2020-06-13 20:56:07,420416,0.0096,150126.730766357,7500,64.333946,-72.001694,"0","mof_rts_00006",0.736806253145915,2020-06-13 21:56:07,"time_drift",0.2140052318573,"A",11
"5917042",2020-06-13 20:56:07,272368,0.0096,150127.083330322,15000,77.373108,-72.004066,"3","mof_rts_00006",0.384242288157111,2020-06-13 21:56:07,"time_drift",0.0444028377532959,"A",11
"5905746",2020-06-13 20:56:07,367280,0.0096,150126.638254761,18125,80.49379,-69.372131,"1","mof_rts_00006",0.829317849158542,2020-06-13 21:56:07,"time_drift",0.0771982669830322,"A",11
"5917043",2020-06-13 20:56:07,272992,0.0096,150127.864580322,3750,46.366371,-72.293655,"3","mof_rts_00006",0.397007711842889,2020-06-13 21:56:07,"time_drift",0.0265381336212158,"A",11
"5899662",2020-06-13 20:56:07,422896,0.0096,150126.540175781,6875,64.798615,-72.001694,"0","mof_rts_00006",0.927396829152713,2020-06-13 21:56:07,"time_drift",0.0705604553222656,"A",11
"5917044",2020-06-13 20:56:07,274864,0.0096,150126.99999707,15000,77.86882,-71.306519,"3","mof_rts_00006",0.46757554015494,2020-06-13 21:56:07,"time_drift",0.0443990230560303,"A",11
"5905747",2020-06-13 20:56:07,369776,0.0096,150126.151782959,16875,80.509651,-69.372131,"1","mof_rts_00006",1.31578965115477,2020-06-13 21:56:07,"time_drift",0.103736400604248,"A",11
"5911262",2020-06-13 20:56:08,305952,0.0096,150126.927080566,6250,64.144737,-70.974403,"2","mof_rts_00006",0.540492044150597,2020-06-13 21:56:08,"time_drift",0.0202095508575439,"A",11
"5899663",2020-06-13 20:56:08,425392,0.0096,150126.75480481,6250,64.702682,-72.001694,"0","mof_rts_00006",0.712767800141592,2020-06-13 21:56:08,"time_drift",0.214012861251831,"A",11
"5917045",2020-06-13 20:56:08,277344,0.0096,150126.849997192,6250,65.746567,-72.004066,"3","mof_rts_00006",0.617575418145862,2020-06-13 21:56:08,"time_drift",0.0476071834564209,"A",11
"5905748",2020-06-13 20:56:08,372272,0.0096,150126.74394873,15625,79.176285,-69.372131,"1","mof_rts_00006",0.723623880156083,2020-06-13 21:56:08,"time_drift",0.100532054901123,"A",11
"5911263",2020-06-13 20:56:08,308432,0.0096,150126.874997192,5625,60.610744,-70.974403,"2","mof_rts_00006",0.592575418151682,2020-06-13 21:56:08,"time_drift",0.0202095508575439,"A",11
"5899664",2020-06-13 20:56:08,427872,0.0096,150126.620367676,6875,65.009216,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:08,"time_drift",0.0705604553222656,"A",11
"5905749",2020-06-13 20:56:08,374752,0.0096,150127.150732422,18125,79.484955,-69.372131,"1","mof_rts_00006",0.316840188170318,2020-06-13 21:56:08,"time_drift",0.0021522045135498,"A",11
"5899665",2020-06-13 20:56:09,430368,0.0096,150126.620367676,6875,65.112991,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:09,"time_drift",0.214012861251831,"A",11
"5917046",2020-06-13 20:56:09,282320,0.0096,150126.953122192,8750,70.143204,-71.306519,"3","mof_rts_00006",0.514450418151682,2020-06-13 21:56:09,"time_drift",0.0475995540618896,"A",11
"5905750",2020-06-13 20:56:09,377248,0.0096,150126.913458862,16249.999023,79.346992,-69.372131,"1","mof_rts_00006",0.554113748163218,2020-06-13 21:56:09,"time_drift",0.100535869598389,"A",11
"5911264",2020-06-13 20:56:09,313408,0.0096,150127.053568604,5625,60.339882,-70.974403,"2","mof_rts_00006",0.414004006161122,2020-06-13 21:56:09,"time_drift",0.0202133655548096,"A",11
"5899666",2020-06-13 20:56:09,432848,0.0096,150126.849997192,6250,64.973129,-72.001694,"0","mof_rts_00006",0.617575418145862,2020-06-13 21:56:09,"time_drift",0.070556640625,"A",11
"5917047",2020-06-13 20:56:09,284800,0.0096,150126.714740723,10000,73.198898,-71.306519,"3","mof_rts_00006",0.752831887162756,2020-06-13 21:56:09,"time_drift",0.0476033687591553,"A",11
"5905751",2020-06-13 20:56:09,379728,0.0096,150126.766824341,16249.999023,79.238495,-69.372131,"1","mof_rts_00006",0.700748269155156,2020-06-13 21:56:09,"time_drift",0.103736400604248,"A",11
"5899667",2020-06-13 20:56:10,435344,0.0096,150126.706728027,6875,65.064636,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:10,"time_drift",0.214012861251831,"A",11
"5917048",2020-06-13 20:56:10,287296,0.0096,150126.741068726,11250,74.675415,-72.004066,"3","mof_rts_00006",0.726503884157864,2020-06-13 21:56:10,"time_drift",0.0475995540618896,"A",11
"5905752",2020-06-13 20:56:10,382224,0.0096,150126.436564331,16875,79.312798,-69.372131,"1","mof_rts_00006",1.03100827915478,2020-06-13 21:56:10,"time_drift",0.0021522045135498,"A",11
"5911265",2020-06-13 20:56:10,318384,0.0096,150127.159088135,5625,61.070301,-70.974403,"2","mof_rts_00006",0.308484475157456,2020-06-13 21:56:10,"time_drift",0.0202133655548096,"A",11
"5899668",2020-06-13 20:56:10,437824,0.0096,150126.620367676,6875,64.978638,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:10,"time_drift",0.070556640625,"A",11
"5917049",2020-06-13 20:56:10,289776,0.0096,150126.482140015,8750,70.340355,-72.004066,"3","mof_rts_00006",0.985432595160091,2020-06-13 21:56:10,"time_drift",0.050800085067749,"A",11
"5905753",2020-06-13 20:56:10,384720,0.0096,150127.016126221,15000,79.382607,-69.372131,"1","mof_rts_00006",0.451446389168268,2020-06-13 21:56:10,"time_drift",0.100535869598389,"A",11
"5911266",2020-06-13 20:56:11,320880,0.0096,150127.232139893,5625,61.786472,-70.974403,"2","mof_rts_00006",0.235432717163349,2020-06-13 21:56:11,"time_drift",0.0202133655548096,"A",11
"5899669",2020-06-13 20:56:11,440320,0.0096,150126.620367676,6875,65.312164,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:11,"time_drift",0.210808515548706,"A",11
"5917050",2020-06-13 20:56:11,292256,0.0096,150126.506407349,10000,73.080925,-71.306519,"3","mof_rts_00006",0.961165261163842,2020-06-13 21:56:11,"time_drift",0.0252072811126709,"A",11
"5905754",2020-06-13 20:56:11,387072,0.0096,150128.352015381,56875,54.512413,-69.518105,"1","mof_rts_00006",0.884442770853639,2020-06-13 21:56:11,"time_drift",0.0255966186523438,"A",11
"5905755",2020-06-13 20:56:11,387200,0.0096,150127.7816875,20000,79.506744,-69.372131,"1","mof_rts_00006",0.314114889857592,2020-06-13 21:56:11,"time_drift",0.0021512508392334,"A",11
"5911267",2020-06-13 20:56:11,323360,0.0096,150127.083330322,5625,61.975487,-70.974403,"2","mof_rts_00006",0.384242288157111,2020-06-13 21:56:11,"time_drift",0.0202133655548096,"A",11
"5899670",2020-06-13 20:56:11,442800,0.0096,150126.620367676,6875,65.167999,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:11,"time_drift",0.070556640625,"A",11
"5917051",2020-06-13 20:56:11,294752,0.0096,150126.508617676,8750,69.828224,-71.306519,"3","mof_rts_00006",0.958954934147187,2020-06-13 21:56:11,"time_drift",0.050800085067749,"A",11
"5905756",2020-06-13 20:56:11,389696,0.0096,150126.442304932,15625,79.489494,-69.372131,"1","mof_rts_00006",1.02526767816744,2020-06-13 21:56:11,"time_drift",0.0021522045135498,"A",11
"5911268",2020-06-13 20:56:12,325856,0.0096,150127.159088135,5625,62.419823,-70.289841,"2","mof_rts_00006",0.308484475157456,2020-06-13 21:56:12,"time_drift",0.0202133655548096,"A",11
"5899671",2020-06-13 20:56:12,445296,0.0096,150126.706728027,6875,65.097015,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:12,"time_drift",0.210808515548706,"A",11
"5917052",2020-06-13 20:56:12,297232,0.0096,150126.788790283,8124.999512,69.514893,-72.004066,"3","mof_rts_00006",0.678782327158842,2020-06-13 21:56:12,"time_drift",0.0508038997650146,"A",11
"5905757",2020-06-13 20:56:12,392176,0.0096,150126.575701538,18750,79.562141,-69.372131,"1","mof_rts_00006",0.891871072148206,2020-06-13 21:56:12,"time_drift",0.103736400604248,"A",11
"5899672",2020-06-13 20:56:12,447776,0.0096,150126.84782312,6250,63.168159,-72.001694,"0","mof_rts_00006",0.619749490142567,2020-06-13 21:56:12,"time_drift",0.070556640625,"A",11
"5917053",2020-06-13 20:56:12,299728,0.0096,150126.874997192,8750,70.549561,-71.306519,"3","mof_rts_00006",0.592575418151682,2020-06-13 21:56:12,"time_drift",0.0508038997650146,"A",11
"5905758",2020-06-13 20:56:12,394672,0.0096,150127.182833008,17500,79.577675,-69.372131,"1","mof_rts_00006",0.284739602153422,2020-06-13 21:56:12,"time_drift",0.0021512508392334,"A",11
"5911269",2020-06-13 20:56:13,330832,0.0096,150127.083330322,5625,62.451065,-70.974403,"2","mof_rts_00006",0.384242288157111,2020-06-13 21:56:13,"time_drift",0.0202133655548096,"A",11
"5899673",2020-06-13 20:56:13,450272,0.0096,150126.785711548,5625,60.803902,-72.001694,"0","mof_rts_00006",0.681861062155804,2020-06-13 21:56:13,"time_drift",0.210808515548706,"A",11
"5917054",2020-06-13 20:56:13,302208,0.0096,150126.601559692,8750,71.063255,-71.306519,"3","mof_rts_00006",0.866012918151682,2020-06-13 21:56:13,"time_drift",0.0508038997650146,"A",11
"5905759",2020-06-13 20:56:13,397152,0.0096,150127.221151367,18125,79.731995,-69.372131,"1","mof_rts_00006",0.246421243151417,2020-06-13 21:56:13,"time_drift",0.217373132705688,"A",11
"5911270",2020-06-13 20:56:13,333328,0.0096,150127.010866821,6250,62.814865,-70.974403,"2","mof_rts_00006",0.456705789169064,2020-06-13 21:56:13,"time_drift",0.0170090198516846,"A",11
"5899674",2020-06-13 20:56:13,452752,0.0096,150126.828700928,7500,65.521118,-72.001694,"0","mof_rts_00006",0.638871682167519,2020-06-13 21:56:13,"time_drift",0.0705604553222656,"A",11
"5917055",2020-06-13 20:56:13,304704,0.0096,150126.953122192,8750,71.10157,-71.306519,"3","mof_rts_00006",0.514450418151682,2020-06-13 21:56:13,"time_drift",0.0508038997650146,"A",11
"5905760",2020-06-13 20:56:13,399648,0.0096,150127.031247192,15625,79.49894,-69.372131,"1","mof_rts_00006",0.436325418151682,2020-06-13 21:56:13,"time_drift",0.100532054901123,"A",11
"5899675",2020-06-13 20:56:14,455248,0.0096,150126.620367676,6875,65.56604,-72.001694,"0","mof_rts_00006",0.847204934165347,2020-06-13 21:56:14,"time_drift",0.070556640625,"A",11
"5917056",2020-06-13 20:56:14,307200,0.0096,150126.874997192,9375,71.520424,-71.306519,"3","mof_rts_00006",0.592575418151682,2020-06-13 21:56:14,"time_drift",0.0476071834564209,"A",11
"5905761",2020-06-13 20:56:14,402128,0.0096,150126.740381958,16875,79.85183,-69.372131,"1","mof_rts_00006",0.727190652163699,2020-06-13 21:56:14,"time_drift",0.00534701347351074,"A",11
"5899676",2020-06-13 20:56:14,457728,0.0096,150126.576084229,6250,64.756744,-72.001694,"0","mof_rts_00006",0.89148838116671,2020-06-13 21:56:14,"time_drift",0.214012861251831,"A",11
"5917057",2020-06-13 20:56:14,309680,0.0096,150126.678568604,8750,71.997528,-71.306519,"3","mof_rts_00006",0.789004006161122,2020-06-13 21:56:14,"time_drift",0.0508038997650146,"A",11
"5905762",2020-06-13 20:56:14,404624,0.0096,150127.182833008,17500,79.786545,-69.372131,"1","mof_rts_00006",0.284739602153422,2020-06-13 21:56:14,"time_drift",0.0973353385925293,"A",11
"5911271",2020-06-13 20:56:15,340800,0.0096,150127.010866821,6250,62.552116,-70.974403,"2","mof_rts_00006",0.456705789169064,2020-06-13 21:56:15,"time_drift",0.0170090198516846,"A",11
"5899677",2020-06-13 20:56:15,460224,0.0096,150126.706728027,6875,64.751396,-72.001694,"0","mof_rts_00006",0.76084458315745,2020-06-13 21:56:15,"time_drift",0.0705604553222656,"A",11
