"","timestamp","samples","duration","signal_freq","signal_bw","max_signal","noise","receiver","station","sig_diff","fstamp","behaviour","timediff","tag","exmp"
"2415099",2020-07-17 20:49:15,283248,0.0128,150197.77371875,29375,85.84449,-67.869003,"3","mof_rts_00013",0.633743198617594,2020-07-17 22:49:15,"time_drift",0.044522762298584,"A",15
"2407314",2020-07-17 20:49:15,294976,0.0096,150197.602609375,36875,87.513435,-70.402527,"1","mof_rts_00013",0.804852573608514,2020-07-17 22:49:15,"time_drift",0.0157582759857178,"A",15
"2411630",2020-07-17 20:49:15,239472,0.0096,150202.699242188,85000,93.829842,-68.456734,"2","mof_rts_00013",4.29178023940767,2020-07-17 22:49:15,"time_drift",0.121574640274048,"A",15
"2415100",2020-07-17 20:49:15,286144,0.0128,150198.156507812,25625,85.907211,-67.869003,"3","mof_rts_00013",0.250954136601649,2020-07-17 22:49:15,"time_drift",0.0445206165313721,"A",15
"2407315",2020-07-17 20:49:15,297888,0.0096,150196.657796875,38750,87.535934,-70.402527,"1","mof_rts_00013",1.74966507361387,2020-07-17 22:49:15,"time_drift",0.0157585144042969,"A",15
"2411631",2020-07-17 20:49:15,242384,0.0096,150197.8194375,40625,88.487038,-68.456734,"2","mof_rts_00013",0.588024448603392,2020-07-17 22:49:15,"time_drift",0.023202657699585,"A",15
"2415101",2020-07-17 20:49:16,289040,0.0096,150199.096453125,25000,85.833679,-67.869003,"3","mof_rts_00013",0.688991176401032,2020-07-17 22:49:16,"time_drift",0.044522762298584,"A",15
"2407316",2020-07-17 20:49:16,300800,0.0096,150197.8693125,36250,87.481705,-70.402527,"1","mof_rts_00013",0.538149448606418,2020-07-17 22:49:16,"time_drift",0.0125579833984375,"A",15
"2411632",2020-07-17 20:49:16,245296,0.0128,150200.709914062,94375,96.929886,-68.456734,"2","mof_rts_00013",2.30245211339206,2020-07-17 22:49:16,"time_drift",0.0264012813568115,"A",15
"2415102",2020-07-17 20:49:16,291952,0.0096,150197.8095625,29375,85.569748,-67.869003,"3","mof_rts_00013",0.597899448592216,2020-07-17 22:49:16,"time_drift",0.0190200805664062,"A",15
"2402845",2020-07-17 20:49:16,7568,0.0096,150198.033078125,8124.999512,73.038399,-73.270042,"0","mof_rts_00013",0.374383823596872,2020-07-17 22:49:16,"time_drift",0.028702974319458,"A",15
"2407317",2020-07-17 20:49:17,303728,0.0128,150198.553828125,38125,87.535347,-70.402527,"1","mof_rts_00013",0.14636617639917,2020-07-17 22:49:17,"time_drift",0.0125577449798584,"A",15
"2411633",2020-07-17 20:49:17,248192,0.0096,150199.187953125,78125,94.007751,-68.456734,"2","mof_rts_00013",0.780491176381474,2020-07-17 22:49:17,"time_drift",0.0263996124267578,"A",15
"2402846",2020-07-17 20:49:17,10464,0.0096,150198.222648438,8124.999512,72.810326,-73.270042,"0","mof_rts_00013",0.184813510597451,2020-07-17 22:49:17,"time_drift",0.100634574890137,"A",15
"2407318",2020-07-17 20:49:17,306624,0.0096,150197.604164062,36250,87.275749,-70.402527,"1","mof_rts_00013",0.803297886595829,2020-07-17 22:49:17,"time_drift",0.0125579833984375,"A",15
"2411634",2020-07-17 20:49:17,251104,0.0096,150198.3846875,58750,91.601089,-68.456734,"2","mof_rts_00013",0.0227744486182928,2020-07-17 22:49:17,"time_drift",0.0336129665374756,"A",15
"2415103",2020-07-17 20:49:18,297776,0.0096,150197.520375,20625,85.609421,-67.869003,"3","mof_rts_00013",0.887086948612705,2020-07-17 22:49:18,"time_drift",0.00942087173461914,"A",15
"2402847",2020-07-17 20:49:18,13360,0.0096,150198.330351562,18125,80.704765,-73.270042,"0","mof_rts_00013",0.0771103865990881,2020-07-17 22:49:18,"time_drift",0.103835821151733,"A",15
"2407319",2020-07-17 20:49:18,309536,0.0096,150199.02828125,38125,87.394653,-70.402527,"1","mof_rts_00013",0.620819301402662,2020-07-17 22:49:18,"time_drift",0.00935745239257812,"A",15
"2411635",2020-07-17 20:49:18,254016,0.0128,150192.579265625,120000,99.695015,-68.456734,"2","mof_rts_00013",5.82819632359315,2020-07-17 22:49:18,"time_drift",0.0368096828460693,"A",15
"2415104",2020-07-17 20:49:18,300688,0.0128,150197.799359375,27500,85.695587,-67.869003,"3","mof_rts_00013",0.60810257360572,2020-07-17 22:49:18,"time_drift",0.00942015647888184,"A",15
"2402848",2020-07-17 20:49:18,16256,0.0096,150198.4375,5000,62.899403,-73.270042,"0","mof_rts_00013",0.0300380513945129,2020-07-17 22:49:18,"time_drift",0.10703706741333,"A",15
"2407320",2020-07-17 20:49:18,312448,0.0096,150198.054078125,40000,87.396988,-70.402527,"1","mof_rts_00013",0.35338382361806,2020-07-17 22:49:18,"time_drift",0.0357587337493896,"A",15
"2415105",2020-07-17 20:49:19,303584,0.0096,150198.408414062,23125,85.66803,-67.869003,"3","mof_rts_00013",0.000952113390667364,2020-07-17 22:49:19,"time_drift",0.00621867179870605,"A",15
"2402849",2020-07-17 20:49:19,19152,0.0096,150198.078703125,7500,69.984169,-73.270042,"0","mof_rts_00013",0.328758823598037,2020-07-17 22:49:19,"time_drift",0.0383021831512451,"A",15
"2407321",2020-07-17 20:49:19,315360,0.0096,150196.206890625,33750,87.424545,-70.402527,"1","mof_rts_00013",2.20057132359943,2020-07-17 22:49:19,"time_drift",0.00616073608398438,"A",15
"2411636",2020-07-17 20:49:19,259824,0.0128,150189.498761719,121250,100.625824,-68.456734,"2","mof_rts_00013",8.90870022960007,2020-07-17 22:49:19,"time_drift",0.0295999050140381,"A",15
"2415106",2020-07-17 20:49:19,306496,0.0096,150197.068171875,30625,85.830482,-67.869003,"3","mof_rts_00013",1.33929007360712,2020-07-17 22:49:19,"time_drift",0.0030214786529541,"A",15
"2402850",2020-07-17 20:49:19,22048,0.0096,150197.843742188,9375,74.804199,-73.270042,"0","mof_rts_00013",0.563719760597451,2020-07-17 22:49:19,"time_drift",0.110235214233398,"A",15
"2407322",2020-07-17 20:49:19,318272,0.0128,150199.3003125,31875,87.400604,-70.402527,"1","mof_rts_00013",0.89285055140499,2020-07-17 22:49:19,"time_drift",0.0461671352386475,"A",15
"2402851",2020-07-17 20:49:20,24944,0.0096,150198.145148438,8124.999512,71.784546,-73.270042,"0","mof_rts_00013",0.262313510611421,2020-07-17 22:49:20,"time_drift",0.00018000602722168,"A",15
"2415107",2020-07-17 20:49:20,309408,0.0096,150196.447007812,24375,85.691368,-67.869003,"3","mof_rts_00013",1.96045413659886,2020-07-17 22:49:20,"time_drift",0.113256692886353,"A",15
"2407323",2020-07-17 20:49:20,321184,0.0128,150198.096421875,35625,87.462143,-70.402527,"1","mof_rts_00013",0.31104007360409,2020-07-17 22:49:20,"time_drift",0.134134292602539,"A",15
"2402852",2020-07-17 20:49:21,27856,0.0128,150198.277242188,15625,78.853951,-73.270042,"0","mof_rts_00013",0.130219760612817,2020-07-17 22:49:21,"time_drift",0.000180959701538086,"A",15
"2415108",2020-07-17 20:49:21,312304,0.0096,150198.05825,29375,85.844894,-67.869003,"3","mof_rts_00013",0.349211948603625,2020-07-17 22:49:21,"time_drift",0.044522762298584,"A",15
"2407324",2020-07-17 20:49:21,324080,0.0096,150199.592929688,41875,87.463264,-70.402527,"1","mof_rts_00013",1.18546773938579,2020-07-17 22:49:21,"time_drift",0.134134292602539,"A",15
"2402853",2020-07-17 20:49:21,30752,0.0096,150197.922289062,8750,74.463715,-73.270042,"0","mof_rts_00013",0.485172886605142,2020-07-17 22:49:21,"time_drift",0.000181913375854492,"A",15
"2415109",2020-07-17 20:49:21,315216,0.0096,150197.704539062,29375,85.9963,-67.869003,"3","mof_rts_00013",0.702922886615852,2020-07-17 22:49:21,"time_drift",0.0445208549499512,"A",15
"2407325",2020-07-17 20:49:21,326992,0.0096,150198.083929688,39375,87.598206,-70.402527,"1","mof_rts_00013",0.323532260605134,2020-07-17 22:49:21,"time_drift",0.144612312316895,"A",15
"2415110",2020-07-17 20:49:22,318128,0.0096,150196.936867188,26875,85.732666,-67.869003,"3","mof_rts_00013",1.47059476061258,2020-07-17 22:49:22,"time_drift",0.116457223892212,"A",15
"2407326",2020-07-17 20:49:22,329904,0.0096,150197.623109375,35625,87.594116,-70.402527,"1","mof_rts_00013",0.784352573595243,2020-07-17 22:49:22,"time_drift",0.270563125610352,"A",15
"2402854",2020-07-17 20:49:22,35616,0.0128,150198.209210938,28125,84.805115,-73.270042,"0","mof_rts_00013",0.198251010617241,2020-07-17 22:49:22,"time_drift",0.311834335327148,"A",15
"2407327",2020-07-17 20:49:22,332816,0.0096,150198.563828125,39375,87.560654,-70.402527,"1","mof_rts_00013",0.156366176408483,2020-07-17 22:49:22,"time_drift",0.0429666042327881,"A",15
"2402855",2020-07-17 20:49:23,38400,0.0096,150196.908601562,23750,82.616463,-73.270042,"0","mof_rts_00013",1.4988603866077,2020-07-17 22:49:23,"time_drift",0.214577913284302,"A",15
"2415111",2020-07-17 20:49:23,323936,0.0096,150198.421382812,26875,85.780258,-67.869003,"3","mof_rts_00013",0.0139208633918315,2020-07-17 22:49:23,"time_drift",0.0458166599273682,"A",15
"2411637",2020-07-17 20:49:23,279776,0.0096,150189.026167969,125000,100.445564,-68.456734,"2","mof_rts_00013",9.38129397961893,2020-07-17 22:49:23,"time_drift",0.0706405639648438,"A",15
"2407328",2020-07-17 20:49:23,335728,0.0128,150199.35240625,31875,87.408325,-70.402527,"1","mof_rts_00013",0.944944301387295,2020-07-17 22:49:23,"time_drift",0.0429666042327881,"A",15
"2402856",2020-07-17 20:49:23,41312,0.0128,150199.1355625,42500,87.873505,-73.270042,"0","mof_rts_00013",0.728100551408716,2020-07-17 22:49:23,"time_drift",0.217783212661743,"A",15
"2415112",2020-07-17 20:49:23,326848,0.0096,150197.551015625,26250,85.801865,-67.869003,"3","mof_rts_00013",0.856446323596174,2020-07-17 22:49:23,"time_drift",0.116449594497681,"A",15
"2407329",2020-07-17 20:49:24,338624,0.0096,150196.708625,38750,87.525955,-70.402527,"1","mof_rts_00013",1.69883694860619,2020-07-17 22:49:24,"time_drift",0.0429742336273193,"A",15
"2402857",2020-07-17 20:49:24,44224,0.0128,150198.888476562,38125,86.790611,-73.270042,"0","mof_rts_00013",0.481014613382286,2020-07-17 22:49:24,"time_drift",0.179381608963013,"A",15
"2415113",2020-07-17 20:49:24,329632,0.0192,150198.928,30625,85.564468,-67.869003,"3","mof_rts_00013",0.520538051408948,2020-07-17 22:49:24,"time_drift",0.0842115879058838,"A",15
"2411638",2020-07-17 20:49:24,285600,0.0096,150190.944265625,120625,100.502083,-68.456734,"2","mof_rts_00013",7.46319632360246,2020-07-17 22:49:24,"time_drift",0.0706443786621094,"A",15
"2407330",2020-07-17 20:49:24,341536,0.0096,150197.602609375,36875,87.408836,-70.402527,"1","mof_rts_00013",0.804852573608514,2020-07-17 22:49:24,"time_drift",0.130929946899414,"A",15
"2402858",2020-07-17 20:49:24,47120,0.0096,150198.48390625,26250,84.267654,-73.270042,"0","mof_rts_00013",0.0764443014049903,2020-07-17 22:49:24,"time_drift",0.179378747940063,"A",15
"2415114",2020-07-17 20:49:25,332480,0.0096,150197.740960938,20625,85.655914,-67.869003,"3","mof_rts_00013",0.666501010593493,2020-07-17 22:49:25,"time_drift",0.154855966567993,"A",15
"2407331",2020-07-17 20:49:25,344448,0.0096,150198.387242188,39375,87.4366,-70.402527,"1","mof_rts_00013",0.0202197605976835,2020-07-17 22:49:25,"time_drift",0.0397698879241943,"A",15
"2402859",2020-07-17 20:49:25,50032,0.0096,150198.098960938,6875,67.371849,-73.270042,"0","mof_rts_00013",0.308501010615146,2020-07-17 22:49:25,"time_drift",0.179384469985962,"A",15
"2415115",2020-07-17 20:49:25,335392,0.0096,150197.740960938,20625,85.672447,-67.869003,"3","mof_rts_00013",0.666501010593493,2020-07-17 22:49:25,"time_drift",0.154848337173462,"A",15
"2407332",2020-07-17 20:49:25,347360,0.0096,150197.754632812,35625,87.429062,-70.402527,"1","mof_rts_00013",0.652829136612127,2020-07-17 22:49:25,"time_drift",0.0397698879241943,"A",15
"2402860",2020-07-17 20:49:26,52944,0.0096,150198.532601562,6250,67.206612,-73.270042,"0","mof_rts_00013",0.125139613403007,2020-07-17 22:49:26,"time_drift",0.172980546951294,"A",15
"2415116",2020-07-17 20:49:26,338320,0.016,150199.189453125,25000,85.699554,-67.869003,"3","mof_rts_00013",0.781991176394513,2020-07-17 22:49:26,"time_drift",0.0874118804931641,"A",15
"2411639",2020-07-17 20:49:26,294336,0.0128,150190.025554688,120625,100.139442,-68.456734,"2","mof_rts_00013",8.38190726059838,2020-07-17 22:49:26,"time_drift",0.0706408023834229,"A",15
"2407333",2020-07-17 20:49:26,350272,0.0128,150198.98915625,41250,87.619041,-70.402527,"1","mof_rts_00013",0.581694301392417,2020-07-17 22:49:26,"time_drift",0.0429742336273193,"A",15
"2402861",2020-07-17 20:49:26,55856,0.0128,150197.99528125,9375,76.185158,-73.270042,"0","mof_rts_00013",0.412180698593147,2020-07-17 22:49:26,"time_drift",0.176178216934204,"A",15
"2415117",2020-07-17 20:49:26,341312,0.0192,150196.56571875,38125,85.679573,-67.869003,"3","mof_rts_00013",1.84174319860176,2020-07-17 22:49:26,"time_drift",0.0874156951904297,"A",15
"2411640",2020-07-17 20:49:26,297248,0.0128,150190.695601562,120625,100.415848,-68.456734,"2","mof_rts_00013",7.71186038659653,2020-07-17 22:49:26,"time_drift",0.0674402713775635,"A",15
"2407334",2020-07-17 20:49:26,353168,0.0128,150199.23271875,31875,87.476578,-70.402527,"1","mof_rts_00013",0.825256801384967,2020-07-17 22:49:26,"time_drift",0.0461709499359131,"A",15
"2402862",2020-07-17 20:49:27,58752,0.0096,150197.77925,25625,82.310539,-73.270042,"0","mof_rts_00013",0.628211948613171,2020-07-17 22:49:27,"time_drift",0.220982789993286,"A",15
"2415118",2020-07-17 20:49:27,344384,0.016,150197.876898438,30625,86.572403,-67.869003,"3","mof_rts_00013",0.530563510605134,2020-07-17 22:49:27,"time_drift",0.113252878189087,"A",15
"2407335",2020-07-17 20:49:27,356080,0.0096,150197.643515625,36875,87.534401,-70.402527,"1","mof_rts_00013",0.763946323597338,2020-07-17 22:49:27,"time_drift",0.141415596008301,"A",15
"2402863",2020-07-17 20:49:27,61664,0.0096,150198.221148438,6875,68.42244,-73.270042,"0","mof_rts_00013",0.186313510610489,2020-07-17 22:49:27,"time_drift",0.220980882644653,"A",15
"2415119",2020-07-17 20:49:27,347248,0.0128,150198.479328125,29375,86.424782,-67.869003,"3","mof_rts_00013",0.0718661763821729,2020-07-17 22:49:27,"time_drift",0.110056161880493,"A",15
"2407336",2020-07-17 20:49:28,358992,0.0128,150197.496539062,36875,87.667847,-70.402527,"1","mof_rts_00013",0.910922886600019,2020-07-17 22:49:28,"time_drift",0.14461612701416,"A",15
"2402864",2020-07-17 20:49:28,64576,0.0096,150197.899585938,15000,78.412399,-73.270042,"0","mof_rts_00013",0.507876010611653,2020-07-17 22:49:28,"time_drift",0.21778130531311,"A",15
"2415120",2020-07-17 20:49:28,350144,0.0128,150196.430546875,38125,88.535141,-67.869003,"3","mof_rts_00013",1.97691507361014,2020-07-17 22:49:28,"time_drift",0.113252878189087,"A",15
"2407337",2020-07-17 20:49:28,361888,0.0096,150197.467101562,36875,87.533974,-70.402527,"1","mof_rts_00013",0.940360386593966,2020-07-17 22:49:28,"time_drift",0.0429666042327881,"A",15
"2402865",2020-07-17 20:49:28,67488,0.0096,150198.190289062,16875,80.291725,-73.270042,"0","mof_rts_00013",0.217172886594199,2020-07-17 22:49:28,"time_drift",0.214581727981567,"A",15
"2415121",2020-07-17 20:49:29,353056,0.016,150201.891140625,55625,91.607536,-67.481133,"3","mof_rts_00013",3.48367867639172,2020-07-17 22:49:29,"time_drift",0.116457223892212,"A",15
"2407338",2020-07-17 20:49:29,364800,0.0096,150197.500007812,36875,87.448982,-70.402527,"1","mof_rts_00013",0.907454136613524,2020-07-17 22:49:29,"time_drift",0.144612312316895,"A",15
"2402866",2020-07-17 20:49:29,70400,0.0128,150198.7279375,15000,79.950897,-73.270042,"0","mof_rts_00013",0.320475551387062,2020-07-17 22:49:29,"time_drift",0.26679253578186,"A",15
"2411641",2020-07-17 20:49:29,311792,0.0096,150190.832875,120625,100.417992,-68.456734,"2","mof_rts_00013",7.57458694861271,2020-07-17 22:49:29,"time_drift",0.0674440860748291,"A",15
"2407339",2020-07-17 20:49:29,367712,0.0096,150197.914109375,36250,87.513489,-70.402527,"1","mof_rts_00013",0.493352573597804,2020-07-17 22:49:29,"time_drift",0.0429666042327881,"A",15
"2402867",2020-07-17 20:49:30,73296,0.0096,150198.125,8124.999512,72.4748,-73.270042,"0","mof_rts_00013",0.282461948605487,2020-07-17 22:49:30,"time_drift",0.217776536941528,"A",15
"2415122",2020-07-17 20:49:30,358880,0.016,150198.878671875,14375,81.114906,-67.869003,"3","mof_rts_00013",0.4712099263852,2020-07-17 22:49:30,"time_drift",0.113260507583618,"A",15
"2407340",2020-07-17 20:49:30,370608,0.0096,150196.338585938,34375,87.576775,-70.402527,"1","mof_rts_00013",2.06887601059861,2020-07-17 22:49:30,"time_drift",0.0461633205413818,"A",15
"2402868",2020-07-17 20:49:30,76208,0.0096,150198.062492188,9375,74.995308,-73.270042,"0","mof_rts_00013",0.344969760597451,2020-07-17 22:49:30,"time_drift",0.217782258987427,"A",15
"2415123",2020-07-17 20:49:30,361760,0.0096,150198.244679688,11875,77.664253,-67.869003,"3","mof_rts_00013",0.162782260595122,2020-07-17 22:49:30,"time_drift",0.113252878189087,"A",15
"2407341",2020-07-17 20:49:31,373520,0.0096,150200.421507812,34375,87.320374,-70.402527,"1","mof_rts_00013",2.01404586338322,2020-07-17 22:49:31,"time_drift",0.0461709499359131,"A",15
"2402869",2020-07-17 20:49:31,79120,0.0096,150198.35,6250,67.457428,-73.270042,"0","mof_rts_00013",0.0574619485996664,2020-07-17 22:49:31,"time_drift",0.214582681655884,"A",15
"2415124",2020-07-17 20:49:31,364656,0.0096,150197.989578125,15000,79.541412,-67.869003,"3","mof_rts_00013",0.41788382359664,2020-07-17 22:49:31,"time_drift",0.162620544433594,"A",15
"2402870",2020-07-17 20:49:31,82032,0.0128,150198.1818125,9375,73.219818,-73.270042,"0","mof_rts_00013",0.225649448606418,2020-07-17 22:49:31,"time_drift",0.266796588897705,"A",15
"2411642",2020-07-17 20:49:32,323424,0.0096,150192.59559375,115625,100.379333,-68.456734,"2","mof_rts_00013",5.81186819859431,2020-07-17 22:49:32,"time_drift",0.113603353500366,"A",15
"2402871",2020-07-17 20:49:32,84928,0.0096,150198.769523438,16249.999023,79.691109,-73.270042,"0","mof_rts_00013",0.362061489402549,2020-07-17 22:49:32,"time_drift",0.0366349220275879,"A",15
"2407342",2020-07-17 20:49:32,380784,0.0128,150196.432140625,34375,87.420387,-70.402527,"1","mof_rts_00013",1.97532132361084,2020-07-17 22:49:32,"time_drift",0.177945852279663,"A",15
"2415125",2020-07-17 20:49:32,370464,0.0096,150197.545289062,31250,87.699402,-67.481133,"3","mof_rts_00013",0.862172886612825,2020-07-17 22:49:32,"time_drift",0.165824890136719,"A",15
"2402872",2020-07-17 20:49:33,87840,0.0096,150197.988,18750,80.629539,-73.270042,"0","mof_rts_00013",0.41946194859338,2020-07-17 22:49:33,"time_drift",0.0366330146789551,"A",15
"2407343",2020-07-17 20:49:33,383680,0.0096,150198.354320312,39375,87.44883,-70.402527,"1","mof_rts_00013",0.0531416365993209,2020-07-17 22:49:33,"time_drift",0.174749135971069,"A",15
"2415126",2020-07-17 20:49:33,373360,0.0096,150196.30334375,21250,84.098282,-67.481133,"3","mof_rts_00013",2.10411819859291,2020-07-17 22:49:33,"time_drift",0.055410623550415,"A",15
"2411643",2020-07-17 20:49:33,329248,0.0096,150190.93615625,120625,100.386429,-68.456734,"2","mof_rts_00013",7.47130569859291,2020-07-17 22:49:33,"time_drift",0.113610982894897,"A",15
"2402873",2020-07-17 20:49:33,90736,0.0096,150199.0716875,17500,80.71785,-73.270042,"0","mof_rts_00013",0.664225551387062,2020-07-17 22:49:33,"time_drift",0.0398373603820801,"A",15
"2407344",2020-07-17 20:49:33,386592,0.0096,150197.5281875,35625,87.406372,-70.402527,"1","mof_rts_00013",0.879274448612705,2020-07-17 22:49:33,"time_drift",0.171544790267944,"A",15
"2415127",2020-07-17 20:49:33,376256,0.0096,150200.677398438,47500,89.92041,-67.481133,"3","mof_rts_00013",2.26993648940697,2020-07-17 22:49:33,"time_drift",0.172218322753906,"A",15
"2402874",2020-07-17 20:49:34,93648,0.0096,150198.402773438,15625,80.71302,-73.270042,"0","mof_rts_00013",0.00468851061305031,2020-07-17 22:49:34,"time_drift",0.0366387367248535,"A",15
"2407345",2020-07-17 20:49:34,389504,0.0128,150197.034304688,36875,87.491592,-70.402527,"1","mof_rts_00013",1.37315726061934,2020-07-17 22:49:34,"time_drift",0.230152130126953,"A",15
"2411644",2020-07-17 20:49:34,335056,0.0096,150189.937351562,120000,100.466286,-68.456734,"2","mof_rts_00013",8.47011038661003,2020-07-17 22:49:34,"time_drift",0.116815328598022,"A",15
"2402875",2020-07-17 20:49:34,96560,0.0096,150198.583320312,19375,80.902962,-73.270042,"0","mof_rts_00013",0.175858363392763,2020-07-17 22:49:34,"time_drift",0.0366368293762207,"A",15
"2407346",2020-07-17 20:49:34,392400,0.0096,150197.392851562,36875,87.46904,-70.402527,"1","mof_rts_00013",1.01461038659909,2020-07-17 22:49:34,"time_drift",0.168348073959351,"A",15
"2415128",2020-07-17 20:49:34,382096,0.016,150197.448898438,30625,85.94355,-67.481133,"3","mof_rts_00013",0.95856351061957,2020-07-17 22:49:34,"time_drift",0.0543975830078125,"A",15
"2415129",2020-07-17 20:49:35,382320,0.0096,150198.59375,1250,47.668453,-67.869003,"3","mof_rts_00013",0.186288051394513,2020-07-17 22:49:35,"time_drift",0.124221801757812,"A",15
"2402876",2020-07-17 20:49:35,99472,0.0128,150198.44803125,18750,80.849197,-73.270042,"0","mof_rts_00013",0.0405693014035933,2020-07-17 22:49:35,"time_drift",0.0366368293762207,"A",15
"2407347",2020-07-17 20:49:35,395312,0.0128,150197.221460938,37500,87.532288,-70.402527,"1","mof_rts_00013",1.18600101061747,2020-07-17 22:49:35,"time_drift",0.171544790267944,"A",15
"2415130",2020-07-17 20:49:35,384960,0.0096,150197.812492188,15000,82.520096,-67.481133,"3","mof_rts_00013",0.594969760597451,2020-07-17 22:49:35,"time_drift",0.0618116855621338,"A",15
"2411645",2020-07-17 20:49:35,340880,0.0096,150189.129234375,125625,100.489586,-68.456734,"2","mof_rts_00013",9.27822757360991,2020-07-17 22:49:35,"time_drift",0.116807699203491,"A",15
"2402877",2020-07-17 20:49:35,102368,0.0096,150198.510257812,19375,80.965866,-73.270042,"0","mof_rts_00013",0.102795863407664,2020-07-17 22:49:35,"time_drift",0.0334382057189941,"A",15
"2407348",2020-07-17 20:49:35,398208,0.0128,150200.816234375,36250,87.51059,-70.402527,"1","mof_rts_00013",2.40877242639544,2020-07-17 22:49:35,"time_drift",0.171544790267944,"A",15
"2415131",2020-07-17 20:49:36,387856,0.0096,150197.029210938,19375,84.35955,-67.481133,"3","mof_rts_00013",1.37825101061026,2020-07-17 22:49:36,"time_drift",0.0618114471435547,"A",15
"2411646",2020-07-17 20:49:36,343792,0.0128,150194.074601562,115625,100.651619,-68.456734,"2","mof_rts_00013",4.33286038661026,2020-07-17 22:49:36,"time_drift",0.00190877914428711,"A",15
"2407349",2020-07-17 20:49:36,399392,0.0096,150198.997492188,41875,87.589951,-70.402527,"1","mof_rts_00013",0.590030239400221,2020-07-17 22:49:36,"time_drift",0.113370656967163,"A",15
"2402878",2020-07-17 20:49:36,105280,0.0096,150197.717382812,18125,80.903221,-73.270042,"0","mof_rts_00013",0.690079136606073,2020-07-17 22:49:36,"time_drift",0.142237186431885,"A",15
"2407350",2020-07-17 20:49:36,401648,0.0096,150198.300007812,39375,88.026688,-70.402527,"1","mof_rts_00013",0.107454136596061,2020-07-17 22:49:36,"time_drift",0.0531442165374756,"A",15
"2415132",2020-07-17 20:49:36,390752,0.016,150198.236945312,14375,80.229836,-67.481133,"3","mof_rts_00013",0.170516636600951,2020-07-17 22:49:36,"time_drift",0.289870500564575,"A",15
"2402879",2020-07-17 20:49:37,108192,0.0096,150197.966539062,18125,81.051651,-73.270042,"0","mof_rts_00013",0.440922886598855,2020-07-17 22:49:37,"time_drift",0.139038562774658,"A",15
"2407351",2020-07-17 20:49:37,404560,0.0128,150198.839765625,40625,87.89286,-70.402527,"1","mof_rts_00013",0.432303676381707,2020-07-17 22:49:37,"time_drift",0.0531442165374756,"A",15
"2415133",2020-07-17 20:49:37,393744,0.0192,150199.1865,28125,83.102615,-67.481133,"3","mof_rts_00013",0.779038051405223,2020-07-17 22:49:37,"time_drift",0.293071031570435,"A",15
"2402880",2020-07-17 20:49:37,110816,0.0096,150198.299617188,17500,80.563019,-73.270042,"0","mof_rts_00013",0.107844760612352,2020-07-17 22:49:37,"time_drift",0.19663667678833,"A",15
"2407352",2020-07-17 20:49:37,407456,0.0096,150197.782132812,50000,89.407692,-70.402527,"1","mof_rts_00013",0.625329136615619,2020-07-17 22:49:37,"time_drift",0.0563409328460693,"A",15
"2415134",2020-07-17 20:49:37,396560,0.0128,150197.64165625,13750,80.152534,-67.481133,"3","mof_rts_00013",0.765805698611075,2020-07-17 22:49:37,"time_drift",0.188224792480469,"A",15
"2402881",2020-07-17 20:49:38,113728,0.0096,150197.84721875,18125,80.618713,-73.270042,"0","mof_rts_00013",0.560243198618991,2020-07-17 22:49:38,"time_drift",0.193436145782471,"A",15
