"","timestamp","samples","duration","signal_freq","signal_bw","max_signal","noise","receiver","station","sig_diff","fstamp","behaviour","timediff","tag","exmp"
"3372008",2020-07-24 02:24:52,474848,0.0096,150198.4375,5000,60.890831,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:24:52,"time_drift",0.0685491561889648,"A",65
"3364096",2020-07-24 02:24:52,139488,0.0096,150198.708328125,8124.999512,70.849091,-69.083328,"0","mof_rts_00013",0.130164201807929,2020-07-24 03:24:52,"time_drift",0.0420284271240234,"A",65
"3368113",2020-07-24 02:24:52,476096,0.0128,150197.831625,10625,75.603409,-70.310486,"1","mof_rts_00013",0.7465389232093,2020-07-24 03:24:52,"time_drift",0.0536260604858398,"A",65
"3375893",2020-07-24 02:24:52,161408,0.0096,150198.4375,2500,54.096813,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:52,"time_drift",0.0390958786010742,"A",65
"3372009",2020-07-24 02:24:52,477648,0.0096,150198.40278125,4375,60.653679,-68.661217,"2","mof_rts_00013",0.175382673187414,2020-07-24 03:24:52,"time_drift",0.0685510635375977,"A",65
"3364097",2020-07-24 02:24:53,142288,0.0096,150198.409085938,5625,65.122345,-69.083328,"0","mof_rts_00013",0.169077985192416,2020-07-24 03:24:53,"time_drift",0.0420246124267578,"A",65
"3368114",2020-07-24 02:24:53,478896,0.0128,150198.566171875,10625,75.818916,-69.816223,"1","mof_rts_00013",0.0119920482102316,2020-07-24 03:24:53,"time_drift",0.0536301136016846,"A",65
"3375894",2020-07-24 02:24:53,164208,0.0096,150198.684210938,6250,55.349087,-68.319756,"3","mof_rts_00013",0.106047014793148,2020-07-24 03:24:53,"time_drift",0.0390920639038086,"A",65
"3372010",2020-07-24 02:24:53,480448,0.0096,150198.322367188,4375,60.434872,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:53,"time_drift",0.109153747558594,"A",65
"3364098",2020-07-24 02:24:53,145088,0.0096,150198.5576875,3125,54.359154,-69.083328,"0","mof_rts_00013",0.0204764232039452,2020-07-24 03:24:53,"time_drift",0.04522705078125,"A",65
"3368115",2020-07-24 02:24:53,481696,0.0096,150198.54165625,8750,75.487091,-69.816223,"1","mof_rts_00013",0.0365076732123271,2020-07-24 03:24:53,"time_drift",0.0527148246765137,"A",65
"3375895",2020-07-24 02:24:53,167008,0.0096,150198.645828125,3125,56.529591,-68.319756,"3","mof_rts_00013",0.0676642018079292,2020-07-24 03:24:53,"time_drift",0.0390996932983398,"A",65
"3372011",2020-07-24 02:24:54,483248,0.0096,150198.322367188,4375,61.13274,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:54,"time_drift",0.0685491561889648,"A",65
"3364099",2020-07-24 02:24:54,147888,0.0096,150198.35,6250,68.155495,-69.083328,"0","mof_rts_00013",0.228163923195098,2020-07-24 03:24:54,"time_drift",0.0452251434326172,"A",65
"3368116",2020-07-24 02:24:54,484496,0.0096,150198.234367188,9375,75.338501,-69.816223,"1","mof_rts_00013",0.343796735192882,2020-07-24 03:24:54,"time_drift",0.0504293441772461,"A",65
"3375896",2020-07-24 02:24:54,169808,0.0096,150198.352273438,2500,53.776634,-68.319756,"3","mof_rts_00013",0.225890485191485,2020-07-24 03:24:54,"time_drift",0.0390958786010742,"A",65
"3372012",2020-07-24 02:24:54,486048,0.0096,150198.552632812,4375,60.939911,-68.661217,"2","mof_rts_00013",0.025531111197779,2020-07-24 03:24:54,"time_drift",0.0658814907073975,"A",65
"3364100",2020-07-24 02:24:54,150688,0.0096,150198.344585938,9375,73.449661,-69.083328,"0","mof_rts_00013",0.2335779852001,2020-07-24 03:24:54,"time_drift",0.0452308654785156,"A",65
"3368117",2020-07-24 02:24:55,487296,0.0096,150197.76784375,10625,75.558609,-70.310486,"1","mof_rts_00013",0.810320173186483,2020-07-24 03:24:55,"time_drift",0.052711009979248,"A",65
"3375897",2020-07-24 02:24:55,172608,0.0096,150198.4375,2500,54.644592,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:55,"time_drift",0.0390958786010742,"A",65
"3372013",2020-07-24 02:24:55,488848,0.0096,150198.322367188,4375,60.509689,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:55,"time_drift",0.0685529708862305,"A",65
"3364101",2020-07-24 02:24:55,153488,0.0096,150198.270828125,8750,70.32563,-69.083328,"0","mof_rts_00013",0.307335798192071,2020-07-24 03:24:55,"time_drift",0.04522705078125,"A",65
"3368118",2020-07-24 02:24:55,490096,0.0096,150197.688945312,10625,75.663261,-70.310486,"1","mof_rts_00013",0.889218611206161,2020-07-24 03:24:55,"time_drift",0.0527148246765137,"A",65
"3375898",2020-07-24 02:24:55,175408,0.0096,150198.333328125,2500,54.732414,-68.319756,"3","mof_rts_00013",0.244835798192071,2020-07-24 03:24:55,"time_drift",0.0390996932983398,"A",65
"3372014",2020-07-24 02:24:55,491648,0.0096,150198.322367188,4375,60.478279,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:55,"time_drift",0.0685493946075439,"A",65
"3364102",2020-07-24 02:24:56,156288,0.0096,150198.365375,10000,74.881256,-69.083328,"0","mof_rts_00013",0.212788923206972,2020-07-24 03:24:56,"time_drift",0.0452251434326172,"A",65
"3368119",2020-07-24 02:24:56,492896,0.0096,150197.798289062,10625,75.576714,-70.310486,"1","mof_rts_00013",0.779874861211283,2020-07-24 03:24:56,"time_drift",0.0527186393737793,"A",65
"3375899",2020-07-24 02:24:56,178208,0.0096,150198.4375,2500,53.321461,-68.52813,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:56,"time_drift",0.000911235809326172,"A",65
"3372015",2020-07-24 02:24:56,494448,0.0096,150198.322367188,4375,60.781174,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:56,"time_drift",0.0658814907073975,"A",65
"3364103",2020-07-24 02:24:56,159088,0.0096,150198.437507812,5000,65.584244,-69.083328,"0","mof_rts_00013",0.140656111208955,2020-07-24 03:24:56,"time_drift",0.0452308654785156,"A",65
"3368120",2020-07-24 02:24:56,495696,0.0096,150198.333328125,9375,75.321564,-70.310486,"1","mof_rts_00013",0.244835798192071,2020-07-24 03:24:56,"time_drift",0.052711009979248,"A",65
"3375900",2020-07-24 02:24:56,181008,0.0096,150198.4375,2500,53.181839,-68.52813,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:56,"time_drift",0.000915050506591797,"A",65
"3372016",2020-07-24 02:24:56,497248,0.0096,150198.322367188,4375,61.018593,-68.661217,"2","mof_rts_00013",0.255796735204058,2020-07-24 03:24:56,"time_drift",0.0717535018920898,"A",65
"3364104",2020-07-24 02:24:57,161888,0.0096,150198.238632812,5625,65.617226,-69.083328,"0","mof_rts_00013",0.339531111210817,2020-07-24 03:24:57,"time_drift",0.042022705078125,"A",65
"3368121",2020-07-24 02:24:57,498496,0.0128,150197.818390625,10625,75.572281,-70.310486,"1","mof_rts_00013",0.759773298195796,2020-07-24 03:24:57,"time_drift",0.0559191703796387,"A",65
"3375901",2020-07-24 02:24:57,183808,0.0096,150198.522726562,2500,54.475338,-68.319756,"3","mof_rts_00013",0.0554373612103518,2020-07-24 03:24:57,"time_drift",0.000911235809326172,"A",65
"3375902",2020-07-24 02:24:57,186608,0.0096,150198.4375,2500,54.888725,-68.52813,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:57,"time_drift",0.151446342468262,"A",65
"3364105",2020-07-24 02:24:58,167488,0.0096,150198.281242188,3750,59.582413,-69.083328,"0","mof_rts_00013",0.296921735192882,2020-07-24 03:24:58,"time_drift",0.0979418754577637,"A",65
"3375903",2020-07-24 02:24:58,189408,0.0096,150198.472226562,2500,55.061031,-68.52813,"3","mof_rts_00013",0.105937361193355,2020-07-24 03:24:58,"time_drift",0.000911474227905273,"A",65
"3364106",2020-07-24 02:24:58,170288,0.0096,150198.281242188,3750,59.167084,-69.083328,"0","mof_rts_00013",0.296921735192882,2020-07-24 03:24:58,"time_drift",0.0947413444519043,"A",65
"3375904",2020-07-24 02:24:59,192192,0.0096,150198.4375,2500,53.36512,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:24:59,"time_drift",0.154646873474121,"A",65
"3364107",2020-07-24 02:24:59,173088,0.0096,150198.482148438,3750,56.719627,-69.083328,"0","mof_rts_00013",0.0960154852073174,2020-07-24 03:24:59,"time_drift",0.0947451591491699,"A",65
"3375905",2020-07-24 02:24:59,194992,0.0096,150198.295453125,3125,54.727402,-68.319756,"3","mof_rts_00013",0.282710798201151,2020-07-24 03:24:59,"time_drift",0.154646873474121,"A",65
"3364108",2020-07-24 02:25:00,175888,0.0096,150198.482148438,3750,56.390877,-69.083328,"0","mof_rts_00013",0.0960154852073174,2020-07-24 03:25:00,"time_drift",0.0947413444519043,"A",65
"3375906",2020-07-24 02:25:00,197792,0.0096,150198.345585938,3750,59.243259,-68.319756,"3","mof_rts_00013",0.23257798521081,2020-07-24 03:25:00,"time_drift",0.00411176681518555,"A",65
"3364109",2020-07-24 02:25:00,178688,0.0096,150198.345585938,3750,56.498177,-69.083328,"0","mof_rts_00013",0.23257798521081,2020-07-24 03:25:00,"time_drift",0.0947413444519043,"A",65
"3375907",2020-07-24 02:25:00,200592,0.0096,150198.571429688,5625,63.755096,-68.319756,"3","mof_rts_00013",0.00673423521220684,2020-07-24 03:25:00,"time_drift",0.00411176681518555,"A",65
"3364110",2020-07-24 02:25:01,181488,0.0096,150198.482148438,3750,56.052139,-69.083328,"0","mof_rts_00013",0.0960154852073174,2020-07-24 03:25:01,"time_drift",0.0988569259643555,"A",65
"3375908",2020-07-24 02:25:01,206176,0.0096,150198.4375,3750,58.6427,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:25:01,"time_drift",0.00731229782104492,"A",65
"3375909",2020-07-24 02:25:02,208976,0.0096,150198.529414062,3750,61.036663,-68.319756,"3","mof_rts_00013",0.0487498611910269,2020-07-24 03:25:02,"time_drift",0.00731229782104492,"A",65
"3364111",2020-07-24 02:25:02,189904,0.0096,150198.75,3750,57.160404,-69.083328,"0","mof_rts_00013",0.171836076799082,2020-07-24 03:25:02,"time_drift",0.0851435661315918,"A",65
"3375910",2020-07-24 02:25:02,211760,0.0096,150198.345585938,3750,62.148521,-68.319756,"3","mof_rts_00013",0.23257798521081,2020-07-24 03:25:02,"time_drift",0.0105128288269043,"A",65
"3375911",2020-07-24 02:25:03,214560,0.0096,150198.552632812,4375,62.544426,-68.319756,"3","mof_rts_00013",0.025531111197779,2020-07-24 03:25:03,"time_drift",0.0105128288269043,"A",65
"3364112",2020-07-24 02:25:05,201088,0.0096,150198.375,3750,57.296852,-69.083328,"0","mof_rts_00013",0.203163923200918,2020-07-24 03:25:05,"time_drift",0.0851435661315918,"A",65
"3375912",2020-07-24 02:25:05,222944,0.0096,150198.375,5625,62.59819,-68.319756,"3","mof_rts_00013",0.203163923200918,2020-07-24 03:25:05,"time_drift",0.013709545135498,"A",65
"3364113",2020-07-24 02:25:05,203888,0.0096,150198.4375,3750,56.933121,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:05,"time_drift",0.0819430351257324,"A",65
"3375913",2020-07-24 02:25:05,225728,0.0096,150197.8125,5625,62.501675,-68.52813,"3","mof_rts_00013",0.765663923200918,2020-07-24 03:25:05,"time_drift",0.124176740646362,"A",65
"3364114",2020-07-24 02:25:06,206688,0.0096,150198.6328125,3750,56.877872,-69.083328,"0","mof_rts_00013",0.0546485767990816,2020-07-24 03:25:06,"time_drift",0.0819430351257324,"A",65
"3375914",2020-07-24 02:25:06,228528,0.0096,150198.4375,5000,63.340145,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:25:06,"time_drift",0.0169100761413574,"A",65
"3364115",2020-07-24 02:25:06,209488,0.0096,150198.529414062,3750,58.271675,-69.083328,"0","mof_rts_00013",0.0487498611910269,2020-07-24 03:25:06,"time_drift",0.206119775772095,"A",65
"3364116",2020-07-24 02:25:07,212288,0.0096,150198.40278125,4375,59.733208,-69.083328,"0","mof_rts_00013",0.175382673187414,2020-07-24 03:25:07,"time_drift",0.078742504119873,"A",65
"3375915",2020-07-24 02:25:07,234112,0.0096,150198.419109375,4375,62.931091,-68.319756,"3","mof_rts_00013",0.159054548188578,2020-07-24 03:25:07,"time_drift",0.0201144218444824,"A",65
"3375916",2020-07-24 02:25:07,236320,0.0096,150198.461539062,3750,62.772343,-68.319756,"3","mof_rts_00013",0.116624861198943,2020-07-24 03:25:07,"time_drift",0.0364575386047363,"A",65
"3364117",2020-07-24 02:25:07,215072,0.0096,150198.161765625,4375,62.37809,-69.083328,"0","mof_rts_00013",0.416398298199056,2020-07-24 03:25:07,"time_drift",0.102053642272949,"A",65
"3375917",2020-07-24 02:25:07,237104,0.0096,150197.727265625,6875,61.180305,-68.52813,"3","mof_rts_00013",0.850898298202083,2020-07-24 03:25:07,"time_drift",0.0889785289764404,"A",65
"3364118",2020-07-24 02:25:08,217872,0.0096,150198.552632812,4375,60.910133,-69.083328,"0","mof_rts_00013",0.025531111197779,2020-07-24 03:25:08,"time_drift",0.102053642272949,"A",65
"3375918",2020-07-24 02:25:08,239904,0.0096,150198.317304688,3125,56.401405,-68.319756,"3","mof_rts_00013",0.260859235189855,2020-07-24 03:25:08,"time_drift",0.0889785289764404,"A",65
"3364119",2020-07-24 02:25:08,220672,0.0096,150198.529414062,3750,58.197845,-69.083328,"0","mof_rts_00013",0.0487498611910269,2020-07-24 03:25:08,"time_drift",0.102057456970215,"A",65
"3364120",2020-07-24 02:25:09,223456,0.0096,150198.229164062,4375,60.368244,-69.083328,"0","mof_rts_00013",0.34899986119126,2020-07-24 03:25:09,"time_drift",0.105254173278809,"A",65
"3375919",2020-07-24 02:25:09,245488,0.0096,150198.4375,2500,55.278961,-68.52813,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:25:09,"time_drift",0.00887131690979004,"A",65
"3372017",2020-07-24 02:25:09,5648,0.0096,150198.40278125,4375,60.879543,-68.661217,"2","mof_rts_00013",0.175382673187414,2020-07-24 03:25:09,"time_drift",0.0801072120666504,"A",65
"3364121",2020-07-24 02:25:10,226256,0.0096,150198.3035625,5625,60.663216,-69.083328,"0","mof_rts_00013",0.274601423210697,2020-07-24 03:25:10,"time_drift",0.129211664199829,"A",65
"3372018",2020-07-24 02:25:10,8448,0.0096,150198.40278125,4375,61.170738,-68.661217,"2","mof_rts_00013",0.175382673187414,2020-07-24 03:25:10,"time_drift",0.080108642578125,"A",65
"3364122",2020-07-24 02:25:10,229040,0.0096,150198.125,4375,61.593609,-69.083328,"0","mof_rts_00013",0.453163923200918,2020-07-24 03:25:10,"time_drift",0.120345592498779,"A",65
"3375920",2020-07-24 02:25:10,251072,0.0096,150198.4375,3750,57.458889,-68.52813,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:25:10,"time_drift",0.0120692253112793,"A",65
"3372019",2020-07-24 02:25:10,11248,0.0096,150198.616070312,3750,61.059723,-68.661217,"2","mof_rts_00013",0.0379063888103701,2020-07-24 03:25:10,"time_drift",0.0801060199737549,"A",65
"3364123",2020-07-24 02:25:11,231840,0.0096,150198.4375,5000,61.689053,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:11,"time_drift",0.105254173278809,"A",65
"3372020",2020-07-24 02:25:11,14032,0.0096,150198.229164062,4375,60.968742,-68.661217,"2","mof_rts_00013",0.34899986119126,2020-07-24 03:25:11,"time_drift",0.0666573047637939,"A",65
"3368122",2020-07-24 02:25:11,6880,0.0096,150197.418476562,10625,75.708549,-69.816223,"1","mof_rts_00013",1.15968736121431,2020-07-24 03:25:11,"time_drift",0.0166504383087158,"A",65
"3364124",2020-07-24 02:25:11,234640,0.0096,150198.713234375,4375,61.846378,-69.083328,"0","mof_rts_00013",0.135070451797219,2020-07-24 03:25:11,"time_drift",0.113940715789795,"A",65
"3375921",2020-07-24 02:25:11,256656,0.0128,150198.499992188,2500,54.830154,-68.52813,"3","mof_rts_00013",0.0781717351928819,2020-07-24 03:25:11,"time_drift",0.0152711868286133,"A",65
"3372021",2020-07-24 02:25:11,16832,0.0096,150198.355257812,5000,62.241776,-68.661217,"2","mof_rts_00013",0.222906111186603,2020-07-24 03:25:11,"time_drift",0.0666570663452148,"A",65
"3368123",2020-07-24 02:25:11,9680,0.0096,150197.944710938,13125,77.217529,-69.816223,"1","mof_rts_00013",0.633452985202894,2020-07-24 03:25:11,"time_drift",0.0134513378143311,"A",65
"3364125",2020-07-24 02:25:12,237424,0.0096,150198.4375,5000,62.338551,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:12,"time_drift",0.105254411697388,"A",65
"3375922",2020-07-24 02:25:12,259440,0.0096,150198.4375,1250,48.87727,-68.319756,"3","mof_rts_00013",0.140663923200918,2020-07-24 03:25:12,"time_drift",0.0152697563171387,"A",65
"3372022",2020-07-24 02:25:12,19632,0.0096,150198.3035625,5625,63.930492,-68.661217,"2","mof_rts_00013",0.274601423210697,2020-07-24 03:25:12,"time_drift",0.0666570663452148,"A",65
"3368124",2020-07-24 02:25:12,12480,0.0096,150197.66890625,18750,79.708031,-69.816223,"1","mof_rts_00013",0.909257673192769,2020-07-24 03:25:12,"time_drift",0.01344895362854,"A",65
"3364126",2020-07-24 02:25:12,240224,0.0096,150198.4375,5000,62.043846,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:12,"time_drift",0.113944530487061,"A",65
"3375923",2020-07-24 02:25:13,262224,0.0096,150198.422609375,6250,65.244385,-68.319756,"3","mof_rts_00013",0.15555454819696,2020-07-24 03:25:13,"time_drift",0.0184690952301025,"A",65
"3372023",2020-07-24 02:25:13,22432,0.0096,150198.4375,5000,63.184456,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:13,"time_drift",0.0634570121765137,"A",65
"3368125",2020-07-24 02:25:13,15264,0.0096,150198.760078125,15625,78.653618,-70.310486,"1","mof_rts_00013",0.181914201792097,2020-07-24 03:25:13,"time_drift",0.0134496688842773,"A",65
"3364127",2020-07-24 02:25:13,243024,0.0096,150198.645828125,4375,62.392082,-69.083328,"0","mof_rts_00013",0.0676642018079292,2020-07-24 03:25:13,"time_drift",0.102053880691528,"A",65
"3375924",2020-07-24 02:25:13,265040,0.0096,150198.02734375,8124.999512,68.809425,-68.319756,"3","mof_rts_00013",0.550820173200918,2020-07-24 03:25:13,"time_drift",0.0152714252471924,"A",65
"3372024",2020-07-24 02:25:13,25216,0.0096,150198.092101562,5000,62.310989,-68.661217,"2","mof_rts_00013",0.486062361189397,2020-07-24 03:25:13,"time_drift",0.0666570663452148,"A",65
"3368126",2020-07-24 02:25:13,18064,0.0096,150197.525507812,11875,77.313614,-69.816223,"1","mof_rts_00013",1.05265611119103,2020-07-24 03:25:13,"time_drift",0.013451099395752,"A",65
"3364128",2020-07-24 02:25:14,245808,0.0096,150198.4375,5000,62.378445,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:14,"time_drift",0.102238416671753,"A",65
"3372025",2020-07-24 02:25:14,28016,0.0096,150198.4375,5000,63.041222,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:14,"time_drift",0.0634570121765137,"A",65
"3368127",2020-07-24 02:25:14,20864,0.0128,150198.00371875,14375,78.32962,-69.816223,"1","mof_rts_00013",0.574445173202548,2020-07-24 03:25:14,"time_drift",0.0134520530700684,"A",65
"3364129",2020-07-24 02:25:14,248608,0.0096,150198.4375,5000,61.832642,-69.083328,"0","mof_rts_00013",0.140663923200918,2020-07-24 03:25:14,"time_drift",0.129213571548462,"A",65
"3372026",2020-07-24 02:25:14,30800,0.0096,150198.125,4375,63.349754,-68.661217,"2","mof_rts_00013",0.453163923200918,2020-07-24 03:25:14,"time_drift",0.0666570663452148,"A",65
"3368128",2020-07-24 02:25:14,23648,0.0096,150198.3064375,16249.999023,78.995865,-69.816223,"1","mof_rts_00013",0.271726423205109,2020-07-24 03:25:14,"time_drift",0.0134496688842773,"A",65
"3364130",2020-07-24 02:25:15,251408,0.0096,150198.75,4375,61.893627,-69.083328,"0","mof_rts_00013",0.171836076799082,2020-07-24 03:25:15,"time_drift",0.102053642272949,"A",65
"3375925",2020-07-24 02:25:15,273392,0.0096,150198.387085938,8124.999512,68.140182,-68.319756,"3","mof_rts_00013",0.191077985189622,2020-07-24 03:25:15,"time_drift",0.018467903137207,"A",65
"3372027",2020-07-24 02:25:15,33600,0.0096,150198.4375,5000,63.895828,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:15,"time_drift",0.0666573047637939,"A",65
"3368129",2020-07-24 02:25:15,26448,0.0096,150198.244476562,16249.999023,79.489136,-69.816223,"1","mof_rts_00013",0.333687361213379,2020-07-24 03:25:15,"time_drift",0.013451099395752,"A",65
"3375926",2020-07-24 02:25:15,275184,0.0096,150198.21428125,6250,61.556446,-68.319756,"3","mof_rts_00013",0.363882673205808,2020-07-24 03:25:15,"time_drift",0.183655261993408,"A",65
"3364131",2020-07-24 02:25:15,254672,0.0096,150198.552632812,4375,60.470169,-69.083328,"0","mof_rts_00013",0.025531111197779,2020-07-24 03:25:15,"time_drift",0.00925755500793457,"A",65
"3372028",2020-07-24 02:25:15,36384,0.0096,150198.125,4375,64.137619,-68.661217,"2","mof_rts_00013",0.453163923200918,2020-07-24 03:25:15,"time_drift",0.0666565895080566,"A",65
"3368130",2020-07-24 02:25:15,29232,0.0096,150198.066398438,16249.999023,79.539398,-70.310486,"1","mof_rts_00013",0.511765485192882,2020-07-24 03:25:15,"time_drift",0.0599210262298584,"A",65
"3375927",2020-07-24 02:25:16,277968,0.0096,150198.125,11250,69.704353,-68.319756,"3","mof_rts_00013",0.453163923200918,2020-07-24 03:25:16,"time_drift",0.186855792999268,"A",65
"3364132",2020-07-24 02:25:16,257472,0.0096,150198.40278125,4375,58.96109,-69.083328,"0","mof_rts_00013",0.175382673187414,2020-07-24 03:25:16,"time_drift",0.0332133769989014,"A",65
"3372029",2020-07-24 02:25:16,39184,0.0096,150198.4375,5000,63.949631,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:16,"time_drift",0.0666570663452148,"A",65
"3368131",2020-07-24 02:25:16,32032,0.0096,150197.999992188,15000,79.31012,-69.816223,"1","mof_rts_00013",0.578171735192882,2020-07-24 03:25:16,"time_drift",0.0134491920471191,"A",65
"3375928",2020-07-24 02:25:16,280768,0.0096,150198.413460938,6875,65.706169,-68.319756,"3","mof_rts_00013",0.164702985202894,2020-07-24 03:25:16,"time_drift",0.183659076690674,"A",65
"3364133",2020-07-24 02:25:16,260256,0.0096,150198.345585938,3750,58.443569,-69.083328,"0","mof_rts_00013",0.23257798521081,2020-07-24 03:25:16,"time_drift",0.00925350189208984,"A",65
"3372030",2020-07-24 02:25:16,41984,0.0096,150198.4375,5000,64.06311,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:16,"time_drift",0.063457727432251,"A",65
"3368132",2020-07-24 02:25:17,34832,0.0096,150197.031242188,16875,79.702675,-70.310486,"1","mof_rts_00013",1.54692173519288,2020-07-24 03:25:17,"time_drift",0.0166506767272949,"A",65
"3375929",2020-07-24 02:25:17,283568,0.0096,150198.375,5625,64.048241,-68.319756,"3","mof_rts_00013",0.203163923200918,2020-07-24 03:25:17,"time_drift",0.183655261993408,"A",65
"3364134",2020-07-24 02:25:17,263056,0.0096,150198.529414062,3750,58.779564,-69.083328,"0","mof_rts_00013",0.0487498611910269,2020-07-24 03:25:17,"time_drift",0.0332152843475342,"A",65
"3372031",2020-07-24 02:25:17,44768,0.0096,150198.125,4375,64.131729,-68.661217,"2","mof_rts_00013",0.453163923200918,2020-07-24 03:25:17,"time_drift",0.0666565895080566,"A",65
"3368133",2020-07-24 02:25:17,37616,0.0096,150198.683710938,16249.999023,79.586044,-70.310486,"1","mof_rts_00013",0.105547014798503,2020-07-24 03:25:17,"time_drift",0.0134515762329102,"A",65
"3364135",2020-07-24 02:25:18,265840,0.0096,150198.47221875,4375,60.008339,-69.083328,"0","mof_rts_00013",0.105945173214423,2020-07-24 03:25:18,"time_drift",0.0364139080047607,"A",65
"3372032",2020-07-24 02:25:18,47568,0.0096,150198.4375,5000,64.249191,-68.661217,"2","mof_rts_00013",0.140663923200918,2020-07-24 03:25:18,"time_drift",0.0666570663452148,"A",65
