"","timestamp","samples","duration","signal_freq","signal_bw","max_signal","noise","receiver","station","sig_diff","fstamp","behaviour","timediff","tag","exmp"
"2456075",2020-07-17 23:08:15,164976,0.0096,150198.087109375,8750,73.189026,-67.811584,"2","mof_rts_00013",0.320352573617129,2020-07-18 01:08:15,"time_drift",0.123905181884766,"A",17
"2451355",2020-07-17 23:08:15,190272,0.0096,150202.384921875,86250,94.474617,-68.442245,"1","mof_rts_00013",3.97745992639102,2020-07-18 01:08:15,"time_drift",0.0534768104553223,"A",17
"2446420",2020-07-17 23:08:15,144432,0.0096,150198.645828125,4375,61.530384,-68.932831,"0","mof_rts_00013",0.23836617640336,2020-07-18 01:08:15,"time_drift",0.185550928115845,"A",17
"2456076",2020-07-17 23:08:15,167808,0.0096,150198.198523438,8750,73.172813,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:15,"time_drift",0.123904943466187,"A",17
"2451356",2020-07-17 23:08:15,193136,0.0128,150190.049722656,119375,99.233261,-68.442245,"1","mof_rts_00013",8.35773929260904,2020-07-18 01:08:15,"time_drift",0.0534789562225342,"A",17
"2446421",2020-07-17 23:08:15,147264,0.0096,150198.645828125,4375,61.929237,-68.932831,"0","mof_rts_00013",0.23836617640336,2020-07-18 01:08:15,"time_drift",0.389018535614014,"A",17
"2456077",2020-07-17 23:08:16,170640,0.0096,150198.666664062,6875,73.08902,-67.811584,"2","mof_rts_00013",0.259202113404172,2020-07-18 01:08:16,"time_drift",0.123905181884766,"A",17
"2451357",2020-07-17 23:08:16,195936,0.0096,150195,108125,97.400047,-68.442245,"1","mof_rts_00013",3.40746194860549,2020-07-18 01:08:16,"time_drift",0.439292907714844,"A",17
"2456078",2020-07-17 23:08:16,173456,0.0096,150198.198523438,8750,73.105293,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:16,"time_drift",0.177383899688721,"A",17
"2446422",2020-07-17 23:08:17,152912,0.0096,150198.453945312,5625,60.990009,-68.932831,"0","mof_rts_00013",0.0464833634032402,2020-07-18 01:08:17,"time_drift",0.185552835464478,"A",17
"2456079",2020-07-17 23:08:17,176288,0.0096,150198.198523438,8750,73.2155,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:17,"time_drift",0.127105712890625,"A",17
"2451358",2020-07-17 23:08:17,201616,0.0128,150195.331648438,108125,97.281021,-68.442245,"1","mof_rts_00013",3.07581351060071,2020-07-18 01:08:17,"time_drift",0.0502781867980957,"A",17
"2446423",2020-07-17 23:08:17,155744,0.0096,150198.375,5625,61.409386,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:17,"time_drift",0.389018535614014,"A",17
"2456080",2020-07-17 23:08:17,179120,0.0096,150198.198523438,8750,73.388023,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:17,"time_drift",0.130302429199219,"A",17
"2451359",2020-07-17 23:08:18,204448,0.0096,150201.082976562,93750,95.310638,-68.442245,"1","mof_rts_00013",2.67551461339463,2020-07-18 01:08:18,"time_drift",0.0470795631408691,"A",17
"2446424",2020-07-17 23:08:18,158576,0.0096,150198.645828125,4375,61.548523,-68.932831,"0","mof_rts_00013",0.23836617640336,2020-07-18 01:08:18,"time_drift",0.385816097259521,"A",17
"2456081",2020-07-17 23:08:18,181936,0.0096,150198.125,8750,73.365189,-67.811584,"2","mof_rts_00013",0.282461948605487,2020-07-18 01:08:18,"time_drift",0.133506774902344,"A",17
"2451360",2020-07-17 23:08:18,207280,0.0096,150203.076515625,66875,92.019997,-68.210602,"1","mof_rts_00013",4.66905367639265,2020-07-18 01:08:18,"time_drift",0.043877124786377,"A",17
"2446425",2020-07-17 23:08:18,161392,0.0096,150198.4375,5000,61.751842,-68.932831,"0","mof_rts_00013",0.0300380513945129,2020-07-18 01:08:18,"time_drift",0.185552835464478,"A",17
"2456082",2020-07-17 23:08:19,184768,0.0096,150198.306445312,8124.999512,73.16317,-67.811584,"2","mof_rts_00013",0.101016636617715,2020-07-18 01:08:19,"time_drift",0.133502960205078,"A",17
"2451361",2020-07-17 23:08:19,210112,0.0096,150199.6656875,34375,86.408638,-68.442245,"1","mof_rts_00013",1.25822555139894,2020-07-18 01:08:19,"time_drift",0.043877124786377,"A",17
"2446426",2020-07-17 23:08:19,164224,0.0096,150198.375,5625,61.209316,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:19,"time_drift",0.0590548515319824,"A",17
"2460316",2020-07-17 23:08:19,16064,0.0096,150198.34325,16249.999023,79.968315,-67.698227,"3","mof_rts_00013",0.064211948600132,2020-07-18 01:08:19,"time_drift",0.126497983932495,"A",17
"2456083",2020-07-17 23:08:19,187600,0.0096,150198.198523438,8750,73.321144,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:19,"time_drift",0.130306243896484,"A",17
"2451362",2020-07-17 23:08:19,212928,0.0096,150198.591265625,34375,86.928757,-68.442245,"1","mof_rts_00013",0.183803676394746,2020-07-18 01:08:19,"time_drift",0.0470776557922363,"A",17
"2446427",2020-07-17 23:08:19,167056,0.0096,150198.645828125,4375,61.924496,-68.932831,"0","mof_rts_00013",0.23836617640336,2020-07-18 01:08:19,"time_drift",0.389014720916748,"A",17
"2456084",2020-07-17 23:08:20,190432,0.0096,150198.548375,6875,73.675591,-67.811584,"2","mof_rts_00013",0.140913051407551,2020-07-18 01:08:20,"time_drift",0.130306243896484,"A",17
"2451363",2020-07-17 23:08:20,215760,0.0096,150198.86628125,36875,86.726532,-68.442245,"1","mof_rts_00013",0.458819301391486,2020-07-18 01:08:20,"time_drift",0.043877124786377,"A",17
"2446428",2020-07-17 23:08:20,169872,0.0096,150197.968742188,5000,62.46846,-68.932831,"0","mof_rts_00013",0.438719760597451,2020-07-18 01:08:20,"time_drift",0.343854427337646,"A",17
"2460317",2020-07-17 23:08:20,23136,0.0096,150197.700601562,21250,83.096512,-67.698227,"3","mof_rts_00013",0.70686038659187,2020-07-18 01:08:20,"time_drift",0.0451641082763672,"A",17
"2456085",2020-07-17 23:08:20,193248,0.0096,150198.333320312,8124.999512,73.2883,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:20,"time_drift",0.130306243896484,"A",17
"2451364",2020-07-17 23:08:20,218592,0.0096,150199.361609375,36875,87.014091,-68.442245,"1","mof_rts_00013",0.954147426382406,2020-07-18 01:08:20,"time_drift",0.0470776557922363,"A",17
"2446429",2020-07-17 23:08:20,172704,0.0096,150198.375,5625,61.281452,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:20,"time_drift",0.185549020767212,"A",17
"2460318",2020-07-17 23:08:21,25968,0.0096,150198.952460938,18125,81.54744,-67.684334,"3","mof_rts_00013",0.544998989382293,2020-07-18 01:08:21,"time_drift",0.0451626777648926,"A",17
"2456086",2020-07-17 23:08:21,196080,0.0096,150198.0535625,9375,73.352852,-67.811584,"2","mof_rts_00013",0.353899448615266,2020-07-18 01:08:21,"time_drift",0.130306243896484,"A",17
"2451365",2020-07-17 23:08:21,221424,0.0128,150199.28209375,31875,87.03112,-68.442245,"1","mof_rts_00013",0.874631801387295,2020-07-18 01:08:21,"time_drift",0.0470776557922363,"A",17
"2446430",2020-07-17 23:08:21,175536,0.0096,150198.375,5625,61.421345,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:21,"time_drift",0.185552835464478,"A",17
"2456087",2020-07-17 23:08:21,198912,0.0096,150198.0535625,9375,73.368103,-67.811584,"2","mof_rts_00013",0.353899448615266,2020-07-18 01:08:21,"time_drift",0.13030219078064,"A",17
"2451366",2020-07-17 23:08:22,224240,0.0096,150198.914203125,30625,87.016098,-68.442245,"1","mof_rts_00013",0.506741176388459,2020-07-18 01:08:22,"time_drift",0.0470778942108154,"A",17
"2446431",2020-07-17 23:08:22,178368,0.0096,150198.375,5625,61.64613,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:22,"time_drift",0.158254623413086,"A",17
"2460319",2020-07-17 23:08:22,30720,0.0128,150198.42671875,7500,69.690285,-67.698227,"3","mof_rts_00013",0.019256801402662,2020-07-18 01:08:22,"time_drift",0.230763912200928,"A",17
"2456088",2020-07-17 23:08:22,201744,0.0096,150198.568539062,6875,73.784683,-67.811584,"2","mof_rts_00013",0.161077113385545,2020-07-18 01:08:22,"time_drift",0.130306243896484,"A",17
"2451367",2020-07-17 23:08:22,227088,0.0128,150199.250015625,36875,86.899826,-68.442245,"1","mof_rts_00013",0.842553676397074,2020-07-18 01:08:22,"time_drift",0.043877124786377,"A",17
"2446432",2020-07-17 23:08:22,181200,0.0096,150198.419109375,5625,62.776024,-68.932831,"0","mof_rts_00013",0.0116474264068529,2020-07-18 01:08:22,"time_drift",0.389014720916748,"A",17
"2456089",2020-07-17 23:08:23,204560,0.0096,150198.333320312,8124.999512,73.554268,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:23,"time_drift",0.130306243896484,"A",17
"2451368",2020-07-17 23:08:23,229920,0.0128,150197.904601562,41875,87.045723,-68.442245,"1","mof_rts_00013",0.502860386593966,2020-07-18 01:08:23,"time_drift",0.0470776557922363,"A",17
"2446433",2020-07-17 23:08:23,184016,0.0096,150198.3035625,5625,61.994793,-68.932831,"0","mof_rts_00013",0.103899448615266,2020-07-18 01:08:23,"time_drift",0.185552835464478,"A",17
"2456090",2020-07-17 23:08:23,207392,0.0096,150198.344585938,9375,73.54631,-67.811584,"2","mof_rts_00013",0.0628760106046684,2020-07-18 01:08:23,"time_drift",0.130302429199219,"A",17
"2451369",2020-07-17 23:08:23,232720,0.0096,150200.421507812,34375,87.172775,-68.442245,"1","mof_rts_00013",2.01404586338322,2020-07-18 01:08:23,"time_drift",0.047081470489502,"A",17
"2446434",2020-07-17 23:08:23,186848,0.0096,150198.409085938,5625,62.306473,-68.932831,"0","mof_rts_00013",0.001623989403015,2020-07-18 01:08:23,"time_drift",0.103851795196533,"A",17
"2460320",2020-07-17 23:08:23,38912,0.0096,150198.041664062,7500,69.954163,-67.698227,"3","mof_rts_00013",0.365797886595828,2020-07-18 01:08:23,"time_drift",0.0816972255706787,"A",17
"2456091",2020-07-17 23:08:24,210224,0.0096,150198.333320312,8124.999512,73.60273,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:24,"time_drift",0.130306243896484,"A",17
"2451370",2020-07-17 23:08:24,235552,0.0096,150198.731882812,39375,87.115082,-68.442245,"1","mof_rts_00013",0.324420863384148,2020-07-18 01:08:24,"time_drift",0.0470776557922363,"A",17
"2446435",2020-07-17 23:08:24,189680,0.0096,150198.519734375,5000,62.279091,-68.932831,"0","mof_rts_00013",0.112272426398704,2020-07-18 01:08:24,"time_drift",0.103853225708008,"A",17
"2460321",2020-07-17 23:08:24,41744,0.0096,150198.619789062,6250,69.849762,-67.698227,"3","mof_rts_00013",0.212327113404172,2020-07-18 01:08:24,"time_drift",0.285165309906006,"A",17
"2456092",2020-07-17 23:08:24,213056,0.0096,150198.352265625,7500,73.269669,-67.811584,"2","mof_rts_00013",0.0551963236066513,2020-07-18 01:08:24,"time_drift",0.130302429199219,"A",17
"2451371",2020-07-17 23:08:24,238384,0.0096,150197.987898438,37500,87.084946,-68.442245,"1","mof_rts_00013",0.41956351060071,2020-07-18 01:08:24,"time_drift",0.0470776557922363,"A",17
"2446436",2020-07-17 23:08:24,192512,0.0096,150198.616070312,3750,61.202328,-68.932831,"0","mof_rts_00013",0.208608363405801,2020-07-18 01:08:24,"time_drift",0.103854179382324,"A",17
"2460322",2020-07-17 23:08:25,44592,0.0128,150198.554679688,6250,69.797859,-67.698227,"3","mof_rts_00013",0.147217739402549,2020-07-18 01:08:25,"time_drift",0.28196382522583,"A",17
"2456093",2020-07-17 23:08:25,215888,0.0128,150198.371710938,8750,73.504921,-67.811584,"2","mof_rts_00013",0.0357510106114205,2020-07-18 01:08:25,"time_drift",0.130306243896484,"A",17
"2451372",2020-07-17 23:08:25,241200,0.0096,150199.016476562,36875,87.151901,-68.442245,"1","mof_rts_00013",0.609014613408363,2020-07-18 01:08:25,"time_drift",0.0470776557922363,"A",17
"2446437",2020-07-17 23:08:25,195328,0.0096,150198.46875,5000,61.865314,-68.932831,"0","mof_rts_00013",0.0612880513945129,2020-07-18 01:08:25,"time_drift",0.0974521636962891,"A",17
"2460323",2020-07-17 23:08:25,47392,0.016,150199.144734375,11250,69.584793,-67.698227,"3","mof_rts_00013",0.737272426398704,2020-07-18 01:08:25,"time_drift",0.291562557220459,"A",17
"2456094",2020-07-17 23:08:25,218704,0.0096,150197.96428125,10000,73.467575,-67.811584,"2","mof_rts_00013",0.443180698610377,2020-07-18 01:08:25,"time_drift",0.130306243896484,"A",17
"2451373",2020-07-17 23:08:26,244032,0.0096,150198.639421875,35625,87.393173,-68.442245,"1","mof_rts_00013",0.231959926401032,2020-07-18 01:08:26,"time_drift",0.0470776557922363,"A",17
"2446438",2020-07-17 23:08:26,198160,0.0096,150198.552632812,4375,61.833183,-68.932831,"0","mof_rts_00013",0.145170863397652,2020-07-18 01:08:26,"time_drift",0.103854179382324,"A",17
"2460324",2020-07-17 23:08:26,50224,0.0096,150198.474992188,6875,70.444527,-67.698227,"3","mof_rts_00013",0.0675302394083701,2020-07-18 01:08:26,"time_drift",0.0816986560821533,"A",17
"2456095",2020-07-17 23:08:26,221536,0.0096,150198.333320312,8124.999512,73.43943,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:26,"time_drift",0.130302429199219,"A",17
"2451374",2020-07-17 23:08:26,246864,0.0096,150199.64478125,38125,87.122513,-68.442245,"1","mof_rts_00013",1.23731930140639,2020-07-18 01:08:26,"time_drift",0.047081470489502,"A",17
"2446439",2020-07-17 23:08:26,200992,0.0096,150198.375,5625,62.049248,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:26,"time_drift",0.103851318359375,"A",17
"2460325",2020-07-17 23:08:26,53056,0.0096,150198.348210938,7500,70.147964,-67.698227,"3","mof_rts_00013",0.0592510105925612,2020-07-18 01:08:26,"time_drift",0.0816977024078369,"A",17
"2456096",2020-07-17 23:08:27,224368,0.0096,150198.198523438,8750,73.183083,-67.811584,"2","mof_rts_00013",0.208938510593725,2020-07-18 01:08:27,"time_drift",0.127105712890625,"A",17
"2451375",2020-07-17 23:08:27,249712,0.0128,150198.972960938,38750,87.174362,-68.442245,"1","mof_rts_00013",0.565498989395564,2020-07-18 01:08:27,"time_drift",0.0502781867980957,"A",17
"2446440",2020-07-17 23:08:27,203824,0.0096,150198.482140625,5625,61.505493,-68.932831,"0","mof_rts_00013",0.0746786764066201,2020-07-18 01:08:27,"time_drift",0.0974531173706055,"A",17
"2460326",2020-07-17 23:08:27,55888,0.0128,150198.535710938,8750,70.054008,-67.698227,"3","mof_rts_00013",0.128248989407439,2020-07-18 01:08:27,"time_drift",0.0880997180938721,"A",17
"2456097",2020-07-17 23:08:27,227200,0.0096,150198.400726562,9375,73.317757,-67.811584,"2","mof_rts_00013",0.00673538661794737,2020-07-18 01:08:27,"time_drift",0.127105712890625,"A",17
"2451376",2020-07-17 23:08:27,252512,0.0096,150198.843085938,38750,87.212021,-68.442245,"1","mof_rts_00013",0.435623989382293,2020-07-18 01:08:27,"time_drift",0.0502781867980957,"A",17
"2446441",2020-07-17 23:08:27,206656,0.0096,150198.713234375,4375,61.968327,-68.932831,"0","mof_rts_00013",0.30577242639265,2020-07-18 01:08:27,"time_drift",0.100653648376465,"A",17
"2460327",2020-07-17 23:08:27,58720,0.0128,150198.611101562,6875,70.001961,-67.698227,"3","mof_rts_00013",0.203639613406267,2020-07-18 01:08:27,"time_drift",0.285164356231689,"A",17
"2456098",2020-07-17 23:08:28,230032,0.0128,150198.427414062,8124.999512,72.573181,-67.811584,"2","mof_rts_00013",0.0199521133909002,2020-07-18 01:08:28,"time_drift",0.130306243896484,"A",17
"2451377",2020-07-17 23:08:28,255344,0.0096,150199.018492188,39375,87.483681,-68.442245,"1","mof_rts_00013",0.611030239408137,2020-07-18 01:08:28,"time_drift",0.0470776557922363,"A",17
"2446442",2020-07-17 23:08:28,209472,0.0096,150198.355257812,5000,61.458427,-68.932831,"0","mof_rts_00013",0.0522041365911719,2020-07-18 01:08:28,"time_drift",0.100651741027832,"A",17
"2460328",2020-07-17 23:08:28,61536,0.0128,150198.42671875,7500,70.440392,-67.698227,"3","mof_rts_00013",0.019256801402662,2020-07-18 01:08:28,"time_drift",0.288362979888916,"A",17
"2456099",2020-07-17 23:08:28,232848,0.0096,150198.087109375,8750,72.870834,-67.811584,"2","mof_rts_00013",0.320352573617129,2020-07-18 01:08:28,"time_drift",0.130306243896484,"A",17
"2451378",2020-07-17 23:08:28,258176,0.0096,150199.15178125,37500,87.249352,-68.442245,"1","mof_rts_00013",0.744319301389623,2020-07-18 01:08:28,"time_drift",0.0470776557922363,"A",17
"2446443",2020-07-17 23:08:28,212304,0.0096,150198.75,4375,60.191978,-68.932831,"0","mof_rts_00013",0.342538051394513,2020-07-18 01:08:28,"time_drift",0.103853225708008,"A",17
"2460329",2020-07-17 23:08:28,64368,0.0096,150198.616070312,7500,70.030785,-67.698227,"3","mof_rts_00013",0.208608363405801,2020-07-18 01:08:28,"time_drift",0.0816996097564697,"A",17
"2456100",2020-07-17 23:08:29,235680,0.0096,150198.333320312,8124.999512,72.805145,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:29,"time_drift",0.127101898193359,"A",17
"2451379",2020-07-17 23:08:29,261008,0.0128,150199.367132812,36875,87.396523,-68.442245,"1","mof_rts_00013",0.959670863405336,2020-07-18 01:08:29,"time_drift",0.0502781867980957,"A",17
"2446444",2020-07-17 23:08:29,215136,0.0096,150198.519734375,5000,60.508606,-68.932831,"0","mof_rts_00013",0.112272426398704,2020-07-18 01:08:29,"time_drift",0.185552835464478,"A",17
"2456101",2020-07-17 23:08:29,238512,0.0096,150198.276507812,8750,72.578079,-67.811584,"2","mof_rts_00013",0.130954136606306,2020-07-18 01:08:29,"time_drift",0.127105712890625,"A",17
"2451380",2020-07-17 23:08:29,263840,0.0128,150199.738632812,36875,87.332481,-68.442245,"1","mof_rts_00013",1.33117086338461,2020-07-18 01:08:29,"time_drift",0.0502781867980957,"A",17
"2446445",2020-07-17 23:08:30,217968,0.0096,150198.21428125,6250,61.387367,-68.932831,"0","mof_rts_00013",0.193180698610377,2020-07-18 01:08:30,"time_drift",0.100652694702148,"A",17
"2460330",2020-07-17 23:08:30,70016,0.0096,150198.317304688,7500,70.116814,-67.698227,"3","mof_rts_00013",0.0901572605944239,2020-07-18 01:08:30,"time_drift",0.285165309906006,"A",17
"2456102",2020-07-17 23:08:30,241344,0.0128,150198.535710938,7500,72.490845,-67.811584,"2","mof_rts_00013",0.128248989407439,2020-07-18 01:08:30,"time_drift",0.130302429199219,"A",17
"2451381",2020-07-17 23:08:30,266656,0.0096,150198.129765625,35625,87.073868,-68.442245,"1","mof_rts_00013",0.277696323610144,2020-07-18 01:08:30,"time_drift",0.0470776557922363,"A",17
"2446446",2020-07-17 23:08:30,220784,0.0096,150197.9779375,5000,61.096367,-68.932831,"0","mof_rts_00013",0.429524448612938,2020-07-18 01:08:30,"time_drift",0.103854179382324,"A",17
"2460331",2020-07-17 23:08:30,72848,0.0096,150198.425929688,7500,70.410103,-67.698227,"3","mof_rts_00013",0.0184677393990569,2020-07-18 01:08:30,"time_drift",0.285164356231689,"A",17
"2456103",2020-07-17 23:08:30,244160,0.0096,150198.087109375,8750,72.784103,-67.811584,"2","mof_rts_00013",0.320352573617129,2020-07-18 01:08:30,"time_drift",0.130306243896484,"A",17
"2451382",2020-07-17 23:08:31,269488,0.0096,150198.010976562,40625,87.313393,-68.442245,"1","mof_rts_00013",0.396485386590939,2020-07-18 01:08:31,"time_drift",0.0470776557922363,"A",17
"2446447",2020-07-17 23:08:31,223616,0.0096,150198.375,5625,60.842983,-68.932831,"0","mof_rts_00013",0.0324619486054871,2020-07-18 01:08:31,"time_drift",0.185549020767212,"A",17
"2456104",2020-07-17 23:08:31,246992,0.0096,150198.333320312,8124.999512,72.978226,-67.811584,"2","mof_rts_00013",0.0741416366072372,2020-07-18 01:08:31,"time_drift",0.130306243896484,"A",17
"2451383",2020-07-17 23:08:31,272320,0.0096,150198.592585938,37500,87.276527,-68.442245,"1","mof_rts_00013",0.185123989387648,2020-07-18 01:08:31,"time_drift",0.0470776557922363,"A",17
"2446448",2020-07-17 23:08:31,226448,0.0096,150198.645828125,4375,60.782887,-68.932831,"0","mof_rts_00013",0.23836617640336,2020-07-18 01:08:31,"time_drift",0.389018535614014,"A",17
"2456105",2020-07-17 23:08:32,249824,0.0096,150198.457023438,7500,72.608688,-67.811584,"2","mof_rts_00013",0.0495614894025493,2020-07-18 01:08:32,"time_drift",0.127101898193359,"A",17
"2451384",2020-07-17 23:08:32,275152,0.0128,150198.166164062,33125,87.211105,-68.442245,"1","mof_rts_00013",0.241297886619577,2020-07-18 01:08:32,"time_drift",0.0502781867980957,"A",17
"2446449",2020-07-17 23:08:32,229280,0.0096,150198.625,3750,61.826973,-68.932831,"0","mof_rts_00013",0.217538051394513,2020-07-18 01:08:32,"time_drift",0.100655555725098,"A",17
"2460332",2020-07-17 23:08:32,81328,0.0096,150198.169640625,7500,70.310188,-67.698227,"3","mof_rts_00013",0.23782132359338,2020-07-18 01:08:32,"time_drift",0.285162448883057,"A",17
"2456106",2020-07-17 23:08:32,252640,0.0096,150198.187492188,7500,72.736122,-67.811584,"2","mof_rts_00013",0.219969760597451,2020-07-18 01:08:32,"time_drift",0.130306243896484,"A",17
"2451385",2020-07-17 23:08:32,277968,0.0096,150198.084335938,33125,86.902016,-68.442245,"1","mof_rts_00013",0.323126010596752,2020-07-18 01:08:32,"time_drift",0.0470776557922363,"A",17
"2446450",2020-07-17 23:08:32,232096,0.0096,150198.4375,5000,62.205555,-68.932831,"0","mof_rts_00013",0.0300380513945129,2020-07-18 01:08:32,"time_drift",0.100653648376465,"A",17
"2460333",2020-07-17 23:08:32,84160,0.0128,150198.504460938,7500,69.912003,-67.698227,"3","mof_rts_00013",0.0969989894074388,2020-07-18 01:08:32,"time_drift",0.0848991870880127,"A",17
"2456107",2020-07-17 23:08:33,255472,0.0096,150198.457023438,7500,72.830177,-67.811584,"2","mof_rts_00013",0.0495614894025493,2020-07-18 01:08:33,"time_drift",0.130306243896484,"A",17
"2451386",2020-07-17 23:08:33,280800,0.0096,150200.29784375,34375,87.075485,-68.442245,"1","mof_rts_00013",1.89038180140778,2020-07-18 01:08:33,"time_drift",0.0470776557922363,"A",17
"2446451",2020-07-17 23:08:33,234928,0.0096,150198.75,4375,61.042606,-68.932831,"0","mof_rts_00013",0.342538051394513,2020-07-18 01:08:33,"time_drift",0.385818004608154,"A",17
"2456108",2020-07-17 23:08:33,258304,0.0128,150198.579539062,6875,72.940933,-67.811584,"2","mof_rts_00013",0.172077113384148,2020-07-18 01:08:33,"time_drift",0.133502960205078,"A",17
"2451387",2020-07-17 23:08:33,283632,0.0096,150198.104664062,33125,86.091202,-68.442245,"1","mof_rts_00013",0.302797886601184,2020-07-18 01:08:33,"time_drift",0.0438809394836426,"A",17
"2446452",2020-07-17 23:08:33,237744,0.0096,150198.124992188,5625,61.699837,-68.932831,"0","mof_rts_00013",0.282469760597451,2020-07-18 01:08:33,"time_drift",0.107052803039551,"A",17
"2460334",2020-07-17 23:08:34,89824,0.0096,150198.495367188,6875,70.259224,-67.698227,"3","mof_rts_00013",0.0879052394011524,2020-07-18 01:08:34,"time_drift",0.0784962177276611,"A",17
"2456109",2020-07-17 23:08:34,261120,0.0096,150198.306445312,8124.999512,71.94043,-67.811584,"2","mof_rts_00013",0.101016636617715,2020-07-18 01:08:34,"time_drift",0.133506774902344,"A",17
"2451388",2020-07-17 23:08:34,286464,0.0096,150198.409515625,35625,86.521553,-68.442245,"1","mof_rts_00013",0.00205367640592158,2020-07-18 01:08:34,"time_drift",0.043877124786377,"A",17
"2446453",2020-07-17 23:08:34,240576,0.0096,150198.519734375,5000,61.153847,-68.932831,"0","mof_rts_00013",0.112272426398704,2020-07-18 01:08:34,"time_drift",0.103854179382324,"A",17
"2460335",2020-07-17 23:08:34,92640,0.0096,150198.34134375,7500,70.357246,-67.698227,"3","mof_rts_00013",0.0661181985924486,2020-07-18 01:08:34,"time_drift",0.0816986560821533,"A",17
"2456110",2020-07-17 23:08:34,263952,0.0096,150198.187492188,7500,72.110046,-67.811584,"2","mof_rts_00013",0.219969760597451,2020-07-18 01:08:34,"time_drift",0.130302429199219,"A",17
"2451389",2020-07-17 23:08:35,289328,0.0128,150198.048171875,38750,86.495728,-68.442245,"1","mof_rts_00013",0.35929007359664,2020-07-18 01:08:35,"time_drift",0.0470776557922363,"A",17
"2446454",2020-07-17 23:08:35,243408,0.0096,150198.713234375,4375,61.490822,-68.932831,"0","mof_rts_00013",0.30577242639265,2020-07-18 01:08:35,"time_drift",0.100655555725098,"A",17
"2460336",2020-07-17 23:08:35,95472,0.0128,150198.402773438,7500,69.540176,-67.698227,"3","mof_rts_00013",0.00468851061305031,2020-07-18 01:08:35,"time_drift",0.0626568794250488,"A",17
"2460337",2020-07-17 23:08:35,96768,0.0192,150199.285710938,5000,50.351765,-67.023911,"3","mof_rts_00013",0.878248989407439,2020-07-18 01:08:35,"time_drift",0.0355629920959473,"A",17
"2456111",2020-07-17 23:08:35,266768,0.0096,150198.229164062,5625,67.454597,-67.811584,"2","mof_rts_00013",0.178297886595828,2020-07-18 01:08:35,"time_drift",0.133506774902344,"A",17
