"","timestamp","samples","duration","signal_freq","signal_bw","max_signal","noise","receiver","station","sig_diff","fstamp","behaviour","timediff","tag","exmp"
"2451538",2020-07-17 23:10:20,238000,0.0096,150198.703695312,7500,68.19722,-68.442245,"1","mof_rts_00013",0.296233363391366,2020-07-18 01:10:20,"time_drift",0.205149412155151,"A",19
"2446626",2020-07-17 23:10:20,236496,0.0128,150198.292679688,8124.999512,71.191704,-68.932831,"0","mof_rts_00013",0.114782260614447,2020-07-18 01:10:20,"time_drift",0.312854766845703,"A",19
"2456258",2020-07-17 23:10:20,254496,0.0096,150198.345585938,3750,59.00198,-67.811584,"2","mof_rts_00013",0.0618760106153786,2020-07-18 01:10:20,"time_drift",0.0483944416046143,"A",19
"2451539",2020-07-17 23:10:20,240832,0.0096,150198.816960938,7500,68.311821,-68.442245,"1","mof_rts_00013",0.409498989407439,2020-07-18 01:10:20,"time_drift",0.205149412155151,"A",19
"2446627",2020-07-17 23:10:20,239312,0.0096,150197.732125,8750,73.241226,-68.932831,"0","mof_rts_00013",0.675336948595941,2020-07-18 01:10:20,"time_drift",0.312854766845703,"A",19
"2456259",2020-07-17 23:10:21,257328,0.0096,150198.4375,5000,64.594688,-67.811584,"2","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:21,"time_drift",0.0483944416046143,"A",19
"2451540",2020-07-17 23:10:21,243664,0.0096,150198.725,6250,68.458496,-68.442245,"1","mof_rts_00013",0.317538051400334,2020-07-18 01:10:21,"time_drift",0.205149412155151,"A",19
"2446628",2020-07-17 23:10:21,242144,0.0096,150197.610289062,12500,76.646889,-68.932831,"0","mof_rts_00013",0.797172886610497,2020-07-18 01:10:21,"time_drift",0.312858581542969,"A",19
"2456260",2020-07-17 23:10:21,260160,0.0096,150198.522726562,2500,54.205692,-67.811584,"2","mof_rts_00013",0.115264613385079,2020-07-18 01:10:21,"time_drift",0.0483944416046143,"A",19
"2451541",2020-07-17 23:10:21,246496,0.0096,150198.75,5625,68.31102,-68.442245,"1","mof_rts_00013",0.342538051394513,2020-07-18 01:10:21,"time_drift",0.205149412155151,"A",19
"2446629",2020-07-17 23:10:21,244976,0.0096,150197.954539062,8124.999512,71.871117,-68.932831,"0","mof_rts_00013",0.452922886615852,2020-07-18 01:10:21,"time_drift",0.312854766845703,"A",19
"2456261",2020-07-17 23:10:22,262992,0.0096,150198.322367188,4375,62.742138,-67.811584,"2","mof_rts_00013",0.0850947606086265,2020-07-18 01:10:22,"time_drift",0.0451939105987549,"A",19
"2451542",2020-07-17 23:10:22,249312,0.0096,150198.489585938,6250,68.158112,-68.442245,"1","mof_rts_00013",0.0821239893848542,2020-07-18 01:10:22,"time_drift",0.208349943161011,"A",19
"2446630",2020-07-17 23:10:22,247808,0.0096,150197.627835938,10625,75.286469,-68.932831,"0","mof_rts_00013",0.779626010596985,2020-07-18 01:10:22,"time_drift",0.302106618881226,"A",19
"2451543",2020-07-17 23:10:22,252144,0.0096,150198.629804688,7500,68.492111,-68.442245,"1","mof_rts_00013",0.222342739405576,2020-07-18 01:10:22,"time_drift",0.208353757858276,"A",19
"2446631",2020-07-17 23:10:23,250640,0.0096,150198.3,6875,65.93705,-68.932831,"0","mof_rts_00013",0.107461948617129,2020-07-18 01:10:23,"time_drift",0.302106618881226,"A",19
"2451544",2020-07-17 23:10:23,254976,0.0096,150198.5,6875,68.308197,-68.442245,"1","mof_rts_00013",0.0925380513945129,2020-07-18 01:10:23,"time_drift",0.208349943161011,"A",19
"2446632",2020-07-17 23:10:23,253472,0.0096,150198.020820312,7500,69.08667,-68.932831,"0","mof_rts_00013",0.386641636607237,2020-07-18 01:10:23,"time_drift",0.358048677444458,"A",19
"2451545",2020-07-17 23:10:24,257808,0.0096,150198.84615625,6875,68.35524,-68.442245,"1","mof_rts_00013",0.438694301381474,2020-07-18 01:10:24,"time_drift",0.208349943161011,"A",19
"2446633",2020-07-17 23:10:24,256304,0.0096,150198.3035625,5625,64.09008,-68.932831,"0","mof_rts_00013",0.103899448615266,2020-07-18 01:10:24,"time_drift",0.302367925643921,"A",19
"2451546",2020-07-17 23:10:24,260640,0.0096,150198.725,6250,68.299713,-68.442245,"1","mof_rts_00013",0.317538051400334,2020-07-18 01:10:24,"time_drift",0.510717868804932,"A",19
"2456262",2020-07-17 23:10:25,277136,0.0096,150198.529414062,3750,60.825447,-67.811584,"2","mof_rts_00013",0.121952113404404,2020-07-18 01:10:25,"time_drift",0.0451939105987549,"A",19
"2451547",2020-07-17 23:10:25,263472,0.0128,150198.657398438,6250,68.262909,-68.442245,"1","mof_rts_00013",0.249936489388347,2020-07-18 01:10:25,"time_drift",0.103019714355469,"A",19
"2446634",2020-07-17 23:10:25,261968,0.0096,150198.4375,3750,56.448219,-68.932831,"0","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:25,"time_drift",0.298906087875366,"A",19
"2456263",2020-07-17 23:10:25,279968,0.0096,150198.529414062,3750,61.646202,-67.811584,"2","mof_rts_00013",0.121952113404404,2020-07-18 01:10:25,"time_drift",0.0451939105987549,"A",19
"2451548",2020-07-17 23:10:25,266288,0.0096,150198.645835938,6250,67.989441,-68.442245,"1","mof_rts_00013",0.238373989384854,2020-07-18 01:10:25,"time_drift",0.21155047416687,"A",19
"2446635",2020-07-17 23:10:25,264800,0.0096,150198.15340625,6250,65.158646,-68.932831,"0","mof_rts_00013",0.254055698605953,2020-07-18 01:10:25,"time_drift",0.298906087875366,"A",19
"2456264",2020-07-17 23:10:26,282800,0.0096,150198.656242188,5625,66.184326,-67.811584,"2","mof_rts_00013",0.248780239402549,2020-07-18 01:10:26,"time_drift",0.0483944416046143,"A",19
"2451549",2020-07-17 23:10:26,269120,0.0096,150198.703695312,7500,68.292419,-68.442245,"1","mof_rts_00013",0.296233363391366,2020-07-18 01:10:26,"time_drift",0.21155047416687,"A",19
"2446636",2020-07-17 23:10:26,267632,0.0096,150198.033078125,8124.999512,71.900436,-68.932831,"0","mof_rts_00013",0.374383823596872,2020-07-18 01:10:26,"time_drift",0.299167394638062,"A",19
"2456265",2020-07-17 23:10:26,285616,0.0096,150198.229164062,4375,64.567703,-67.811584,"2","mof_rts_00013",0.178297886595828,2020-07-18 01:10:26,"time_drift",0.0483944416046143,"A",19
"2451550",2020-07-17 23:10:26,271952,0.0096,150198.75,6875,68.359032,-68.442245,"1","mof_rts_00013",0.342538051394513,2020-07-18 01:10:26,"time_drift",0.21155047416687,"A",19
"2446637",2020-07-17 23:10:27,270464,0.0096,150198.062492188,9375,74.304428,-68.932831,"0","mof_rts_00013",0.344969760597451,2020-07-18 01:10:27,"time_drift",0.30645751953125,"A",19
"2456266",2020-07-17 23:10:27,288448,0.0096,150198.3035625,5625,64.722275,-67.811584,"2","mof_rts_00013",0.103899448615266,2020-07-18 01:10:27,"time_drift",0.0483906269073486,"A",19
"2451551",2020-07-17 23:10:27,274784,0.0096,150198.725,6250,68.000565,-68.442245,"1","mof_rts_00013",0.317538051400334,2020-07-18 01:10:27,"time_drift",0.21155047416687,"A",19
"2446638",2020-07-17 23:10:27,273296,0.0096,150198.177078125,6250,66.477959,-68.932831,"0","mof_rts_00013",0.23038382359664,2020-07-18 01:10:27,"time_drift",0.30645751953125,"A",19
"2456267",2020-07-17 23:10:27,291280,0.0096,150198.221148438,6875,69.303009,-67.811584,"2","mof_rts_00013",0.186313510610489,2020-07-18 01:10:27,"time_drift",0.0483944416046143,"A",19
"2451552",2020-07-17 23:10:27,277616,0.0096,150198.619789062,6250,68.247055,-68.442245,"1","mof_rts_00013",0.212327113404172,2020-07-18 01:10:27,"time_drift",0.208349943161011,"A",19
"2446639",2020-07-17 23:10:28,276128,0.0128,150198.064023438,8124.999512,71.504417,-68.932831,"0","mof_rts_00013",0.343438510608394,2020-07-18 01:10:28,"time_drift",0.309654235839844,"A",19
"2456268",2020-07-17 23:10:28,294112,0.0096,150198.3035625,5625,64.79921,-67.811584,"2","mof_rts_00013",0.103899448615266,2020-07-18 01:10:28,"time_drift",0.0451939105987549,"A",19
"2451553",2020-07-17 23:10:28,280448,0.0128,150198.771546875,6875,68.098145,-68.442245,"1","mof_rts_00013",0.364084926404757,2020-07-18 01:10:28,"time_drift",0.103023529052734,"A",19
"2446640",2020-07-17 23:10:28,278944,0.0096,150198.1818125,6250,66.697243,-68.932831,"0","mof_rts_00013",0.225649448606418,2020-07-18 01:10:28,"time_drift",0.309658050537109,"A",19
"2456269",2020-07-17 23:10:29,296944,0.0096,150198.4375,5000,61.654152,-67.811584,"2","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:29,"time_drift",0.0451939105987549,"A",19
"2451554",2020-07-17 23:10:29,283264,0.0096,150198.5,6875,68.177635,-68.442245,"1","mof_rts_00013",0.0925380513945129,2020-07-18 01:10:29,"time_drift",0.103019714355469,"A",19
"2446641",2020-07-17 23:10:29,281776,0.0096,150198.020820312,6250,68.020485,-68.932831,"0","mof_rts_00013",0.386641636607237,2020-07-18 01:10:29,"time_drift",0.309654235839844,"A",19
"2456270",2020-07-17 23:10:29,299776,0.0096,150198.4375,3750,59.463238,-67.811584,"2","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:29,"time_drift",0.0451939105987549,"A",19
"2451555",2020-07-17 23:10:29,286096,0.0096,150198.413460938,6875,68.211891,-68.442245,"1","mof_rts_00013",0.00599898939253762,2020-07-18 01:10:29,"time_drift",0.21155047416687,"A",19
"2446642",2020-07-17 23:10:29,284608,0.0096,150198.142851562,8124.999512,71.699867,-68.932831,"0","mof_rts_00013",0.264610386599088,2020-07-18 01:10:29,"time_drift",0.309654235839844,"A",19
"2456271",2020-07-17 23:10:30,302608,0.0096,150198.317304688,3125,57.279247,-67.811584,"2","mof_rts_00013",0.0901572605944239,2020-07-18 01:10:30,"time_drift",0.0451939105987549,"A",19
"2451556",2020-07-17 23:10:30,288928,0.0096,150198.629804688,7500,68.122375,-68.442245,"1","mof_rts_00013",0.222342739405576,2020-07-18 01:10:30,"time_drift",0.103019714355469,"A",19
"2446643",2020-07-17 23:10:30,287440,0.0096,150198.197109375,6875,66.250748,-68.932831,"0","mof_rts_00013",0.210352573601995,2020-07-18 01:10:30,"time_drift",0.309658050537109,"A",19
"2456272",2020-07-17 23:10:30,305440,0.0096,150198.437507812,3750,57.608616,-67.811584,"2","mof_rts_00013",0.0300458633864764,2020-07-18 01:10:30,"time_drift",0.0451939105987549,"A",19
"2451557",2020-07-17 23:10:30,291760,0.0096,150198.581726562,6875,68.356514,-68.442245,"1","mof_rts_00013",0.174264613393461,2020-07-18 01:10:30,"time_drift",0.103015899658203,"A",19
"2446644",2020-07-17 23:10:31,290272,0.0096,150198.125,6875,69.091362,-68.932831,"0","mof_rts_00013",0.282461948605487,2020-07-18 01:10:31,"time_drift",0.354848146438599,"A",19
"2451558",2020-07-17 23:10:31,294592,0.0096,150198.581726562,6875,67.984398,-68.442245,"1","mof_rts_00013",0.174264613393461,2020-07-18 01:10:31,"time_drift",0.21155047416687,"A",19
"2446645",2020-07-17 23:10:31,293104,0.0096,150197.887929688,7500,69.196556,-68.932831,"0","mof_rts_00013",0.519532260601409,2020-07-18 01:10:31,"time_drift",0.309654235839844,"A",19
"2456273",2020-07-17 23:10:31,311104,0.0096,150198.645828125,4375,60.822964,-67.811584,"2","mof_rts_00013",0.23836617640336,2020-07-18 01:10:31,"time_drift",0.0451939105987549,"A",19
"2451559",2020-07-17 23:10:31,297424,0.0096,150198.958328125,5000,67.993996,-68.442245,"1","mof_rts_00013",0.55086617640336,2020-07-18 01:10:31,"time_drift",0.21155047416687,"A",19
"2446646",2020-07-17 23:10:32,295936,0.0096,150197.870367188,6875,66.689156,-68.932831,"0","mof_rts_00013",0.537094760598848,2020-07-18 01:10:32,"time_drift",0.309658050537109,"A",19
"2456274",2020-07-17 23:10:32,313936,0.0096,150198.238632812,3125,57.800373,-67.811584,"2","mof_rts_00013",0.168829136615386,2020-07-18 01:10:32,"time_drift",0.0419933795928955,"A",19
"2451560",2020-07-17 23:10:32,300256,0.0128,150198.482140625,6875,68.188126,-68.442245,"1","mof_rts_00013",0.0746786764066201,2020-07-18 01:10:32,"time_drift",0.214751005172729,"A",19
"2446647",2020-07-17 23:10:32,298768,0.0096,150198.221148438,6875,67.900475,-68.932831,"0","mof_rts_00013",0.186313510610489,2020-07-18 01:10:32,"time_drift",0.309654235839844,"A",19
"2456275",2020-07-17 23:10:33,316768,0.0096,150198.713234375,4375,62.404133,-67.811584,"2","mof_rts_00013",0.30577242639265,2020-07-18 01:10:33,"time_drift",0.0419933795928955,"A",19
"2451561",2020-07-17 23:10:33,303072,0.0096,150198.38540625,6875,68.156639,-68.442245,"1","mof_rts_00013",0.0220556986168958,2020-07-18 01:10:33,"time_drift",0.214751005172729,"A",19
"2446648",2020-07-17 23:10:33,301600,0.0096,150198.125,6875,67.869873,-68.932831,"0","mof_rts_00013",0.282461948605487,2020-07-18 01:10:33,"time_drift",0.351651430130005,"A",19
"2451562",2020-07-17 23:10:33,305904,0.0096,150198.775,6875,67.90995,-68.442245,"1","mof_rts_00013",0.367538051388692,2020-07-18 01:10:33,"time_drift",0.214747190475464,"A",19
"2446649",2020-07-17 23:10:33,304432,0.0096,150198.078703125,7500,67.794891,-68.932831,"0","mof_rts_00013",0.328758823598037,2020-07-18 01:10:33,"time_drift",0.351651430130005,"A",19
"2451563",2020-07-17 23:10:34,308736,0.0096,150198.532601562,6250,68.055542,-68.442245,"1","mof_rts_00013",0.125139613403007,2020-07-18 01:10:34,"time_drift",0.214751005172729,"A",19
"2446650",2020-07-17 23:10:34,307264,0.0096,150198.125,6875,67.115936,-68.932831,"0","mof_rts_00013",0.282461948605487,2020-07-18 01:10:34,"time_drift",0.30645751953125,"A",19
"2456276",2020-07-17 23:10:34,325248,0.0096,150198.229164062,4375,63.72823,-67.811584,"2","mof_rts_00013",0.178297886595828,2020-07-18 01:10:34,"time_drift",0.0451900959014893,"A",19
"2451564",2020-07-17 23:10:34,311568,0.0096,150198.4375,6250,67.826088,-68.442245,"1","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:34,"time_drift",0.214751005172729,"A",19
"2446651",2020-07-17 23:10:34,310096,0.0096,150198.177078125,6250,66.358284,-68.932831,"0","mof_rts_00013",0.23038382359664,2020-07-18 01:10:34,"time_drift",0.298909902572632,"A",19
"2456277",2020-07-17 23:10:35,328080,0.0096,150198.345585938,3750,61.380501,-67.811584,"2","mof_rts_00013",0.0618760106153786,2020-07-18 01:10:35,"time_drift",0.0451939105987549,"A",19
"2451565",2020-07-17 23:10:35,314400,0.0096,150198.532601562,6250,67.8368,-68.442245,"1","mof_rts_00013",0.125139613403007,2020-07-18 01:10:35,"time_drift",0.214751005172729,"A",19
"2446652",2020-07-17 23:10:35,312928,0.0096,150198.177078125,6250,67.132362,-68.932831,"0","mof_rts_00013",0.23038382359664,2020-07-18 01:10:35,"time_drift",0.306453704833984,"A",19
"2456278",2020-07-17 23:10:35,330912,0.0096,150198.4375,2500,54.119495,-67.811584,"2","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:35,"time_drift",0.0451939105987549,"A",19
"2451566",2020-07-17 23:10:35,317232,0.0096,150198.645835938,6250,67.980194,-68.442245,"1","mof_rts_00013",0.238373989384854,2020-07-18 01:10:35,"time_drift",0.214751005172729,"A",19
"2446653",2020-07-17 23:10:36,315760,0.0096,150197.924992188,6250,68.89859,-68.932831,"0","mof_rts_00013",0.482469760609092,2020-07-18 01:10:36,"time_drift",0.306453704833984,"A",19
"2456279",2020-07-17 23:10:36,333744,0.0096,150198.345585938,3750,59.906372,-67.811584,"2","mof_rts_00013",0.0618760106153786,2020-07-18 01:10:36,"time_drift",0.0451939105987549,"A",19
"2451567",2020-07-17 23:10:36,320064,0.0096,150198.474992188,6875,68.018799,-68.442245,"1","mof_rts_00013",0.0675302394083701,2020-07-18 01:10:36,"time_drift",0.214751005172729,"A",19
"2446654",2020-07-17 23:10:36,318608,0.0096,150198.310171875,6250,67.852112,-68.932831,"0","mof_rts_00013",0.0972900736087468,2020-07-18 01:10:36,"time_drift",0.351647615432739,"A",19
"2451568",2020-07-17 23:10:37,322896,0.0096,150198.474992188,6875,67.834305,-68.442245,"1","mof_rts_00013",0.0675302394083701,2020-07-18 01:10:37,"time_drift",0.217951536178589,"A",19
"2446655",2020-07-17 23:10:37,321440,0.0096,150198.035710938,6875,67.766464,-68.932831,"0","mof_rts_00013",0.371751010592561,2020-07-18 01:10:37,"time_drift",0.303260803222656,"A",19
"2456280",2020-07-17 23:10:37,339408,0.0096,150198.522726562,2500,54.279198,-67.811584,"2","mof_rts_00013",0.115264613385079,2020-07-18 01:10:37,"time_drift",0.0451939105987549,"A",19
"2451569",2020-07-17 23:10:37,325728,0.0096,150198.5,6875,68.242966,-68.442245,"1","mof_rts_00013",0.0925380513945129,2020-07-18 01:10:37,"time_drift",0.217943906784058,"A",19
"2446656",2020-07-17 23:10:37,324272,0.0096,150197.9910625,7500,67.688416,-68.932831,"0","mof_rts_00013",0.416399448615266,2020-07-18 01:10:37,"time_drift",0.303260803222656,"A",19
"2456281",2020-07-17 23:10:38,342240,0.0096,150198.522726562,2500,54.22625,-67.811584,"2","mof_rts_00013",0.115264613385079,2020-07-18 01:10:38,"time_drift",0.0451939105987549,"A",19
"2451570",2020-07-17 23:10:38,328560,0.0096,150198.532601562,6250,67.987625,-68.442245,"1","mof_rts_00013",0.125139613403007,2020-07-18 01:10:38,"time_drift",0.217951536178589,"A",19
"2446657",2020-07-17 23:10:38,327104,0.0096,150198.3035625,5625,62.965622,-68.932831,"0","mof_rts_00013",0.103899448615266,2020-07-18 01:10:38,"time_drift",0.34844708442688,"A",19
"2451571",2020-07-17 23:10:38,331392,0.0096,150198.5,6875,67.960571,-68.442245,"1","mof_rts_00013",0.0925380513945129,2020-07-18 01:10:38,"time_drift",0.217951536178589,"A",19
"2446658",2020-07-17 23:10:38,329936,0.0096,150197.812492188,8750,71.64045,-68.932831,"0","mof_rts_00013",0.594969760597451,2020-07-18 01:10:38,"time_drift",0.34844708442688,"A",19
"2451572",2020-07-17 23:10:39,334224,0.0096,150198.495367188,6875,67.935951,-68.442245,"1","mof_rts_00013",0.0879052394011524,2020-07-18 01:10:39,"time_drift",0.217951536178589,"A",19
"2446659",2020-07-17 23:10:39,332768,0.0096,150198.033078125,8124.999512,71.782242,-68.932831,"0","mof_rts_00013",0.374383823596872,2020-07-18 01:10:39,"time_drift",0.34844708442688,"A",19
"2451573",2020-07-17 23:10:39,337056,0.0096,150198.38540625,6875,68.14975,-68.442245,"1","mof_rts_00013",0.0220556986168958,2020-07-18 01:10:39,"time_drift",0.217951536178589,"A",19
"2446660",2020-07-17 23:10:40,335600,0.0096,150198.260867188,6250,66.290649,-68.932831,"0","mof_rts_00013",0.146594760619337,2020-07-18 01:10:40,"time_drift",0.303253173828125,"A",19
"2456282",2020-07-17 23:10:40,353568,0.0096,150198.472226562,2500,51.361786,-67.811584,"2","mof_rts_00013",0.0647646134020761,2020-07-18 01:10:40,"time_drift",0.0451939105987549,"A",19
"2451574",2020-07-17 23:10:40,339888,0.0096,150198.38540625,6875,68.157761,-68.442245,"1","mof_rts_00013",0.0220556986168958,2020-07-18 01:10:40,"time_drift",0.115557432174683,"A",19
"2446661",2020-07-17 23:10:40,337920,0.0096,150197.833328125,6875,68.340118,-68.932831,"0","mof_rts_00013",0.57413382359664,2020-07-18 01:10:40,"time_drift",0.150398254394531,"A",19
"2446662",2020-07-17 23:10:40,338672,0.0096,150198.0381875,8124.999512,72.006622,-68.932831,"0","mof_rts_00013",0.369274448603392,2020-07-18 01:10:40,"time_drift",0.244769811630249,"A",19
"2456283",2020-07-17 23:10:40,356400,0.0096,150198.522726562,2500,51.752598,-67.811584,"2","mof_rts_00013",0.115264613385079,2020-07-18 01:10:40,"time_drift",0.0451939105987549,"A",19
"2451575",2020-07-17 23:10:40,342720,0.0096,150198.796296875,6875,68.157021,-68.442245,"1","mof_rts_00013",0.388834926387062,2020-07-18 01:10:40,"time_drift",0.342745542526245,"A",19
"2446663",2020-07-17 23:10:41,341888,0.0096,150198.4375,3750,58.827511,-68.932831,"0","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:41,"time_drift",0.223653078079224,"A",19
"2451576",2020-07-17 23:10:41,345552,0.0096,150198.645835938,6250,67.937881,-68.442245,"1","mof_rts_00013",0.238373989384854,2020-07-18 01:10:41,"time_drift",0.566398620605469,"A",19
"2451577",2020-07-17 23:10:42,348384,0.0096,150198.532601562,6250,68.146606,-68.442245,"1","mof_rts_00013",0.125139613403007,2020-07-18 01:10:42,"time_drift",0.0515468120574951,"A",19
"2446664",2020-07-17 23:10:42,346096,0.0096,150198.15340625,6250,63.486874,-68.932831,"0","mof_rts_00013",0.254055698605953,2020-07-18 01:10:42,"time_drift",0.514851808547974,"A",19
"2451578",2020-07-17 23:10:42,351216,0.0096,150198.645835938,6250,68.11985,-68.442245,"1","mof_rts_00013",0.238373989384854,2020-07-18 01:10:42,"time_drift",0.0515544414520264,"A",19
"2446665",2020-07-17 23:10:42,348928,0.0096,150198.322367188,4375,60.810616,-68.932831,"0","mof_rts_00013",0.0850947606086265,2020-07-18 01:10:42,"time_drift",0.514844179153442,"A",19
"2451579",2020-07-17 23:10:43,354048,0.0096,150198.629804688,7500,68.011124,-68.442245,"1","mof_rts_00013",0.222342739405576,2020-07-18 01:10:43,"time_drift",0.0515544414520264,"A",19
"2446666",2020-07-17 23:10:43,351760,0.0096,150198.3035625,5625,62.680824,-68.932831,"0","mof_rts_00013",0.103899448615266,2020-07-18 01:10:43,"time_drift",0.46236777305603,"A",19
"2451580",2020-07-17 23:10:43,356880,0.0096,150198.38540625,6875,68.069351,-68.442245,"1","mof_rts_00013",0.0220556986168958,2020-07-18 01:10:43,"time_drift",0.0515468120574951,"A",19
"2446667",2020-07-17 23:10:43,354592,0.0096,150198.4375,3750,59.453022,-68.932831,"0","mof_rts_00013",0.0300380513945129,2020-07-18 01:10:43,"time_drift",0.46236777305603,"A",19
"2456284",2020-07-17 23:10:44,373408,0.0096,150198.333335938,3750,57.163727,-67.811584,"2","mof_rts_00013",0.0741260106151458,2020-07-18 01:10:44,"time_drift",0.0419971942901611,"A",19
"2451581",2020-07-17 23:10:44,359728,0.0096,150198.671867188,6250,68.074127,-68.442245,"1","mof_rts_00013",0.264405239402549,2020-07-18 01:10:44,"time_drift",0.0515468120574951,"A",19
"2446668",2020-07-17 23:10:44,357424,0.0096,150198.529414062,3750,58.764236,-68.932831,"0","mof_rts_00013",0.121952113404404,2020-07-18 01:10:44,"time_drift",0.46236777305603,"A",19
